name,seed,stress,recent_kind,horizon,scaled_crps,scaled_mae,scaled_report_ae,coverage_50,coverage_95,scaled_zero_crps,near_zero_median
pathogen_C_nw0.1_rev0,44,gap,artificial_reconstruction,-1,0.09758896951553153,0.1186872714130182,,0.5619047619047618,0.7238095238095238,0.22618724127958487,0.19047619047619047
pathogen_C_nw0.1_rev0,44,gap,revision,-2,0.048599403457911285,0.06551608723608617,0.01774789018000869,0.41429966238889077,0.8458332029283323,0.28314795314251523,0.019702443929023452
pathogen_C_nw0.1_rev0,44,gap,revision,-1,0.02273953588497525,0.028274788688557626,0.027226857560515932,0.6545177398783844,0.9392171619717068,0.2637331961969625,0.02266732842940621
pathogen_C_nw0.1_rev0,44,natural,revision,-2,0.048591331136686615,0.06550422130735056,0.01774716688873809,0.4149397014204255,0.8458643539085275,0.28301248731651457,0.019702443929023452
pathogen_C_nw0.1_rev0,44,natural,revision,-1,0.022722795898065546,0.028262567732805794,0.02720025100752463,0.6541298549338236,0.9392123846558634,0.26351801274502556,0.022644402317604933
pathogen_C_nw0.1_rev0,44,outage,artificial_reconstruction,-2,0.31864957637770724,0.32761029313559376,,0.11106668043487217,0.1779304629849292,0.3421015101111067,0.666666666666667
pathogen_C_nw0.1_rev0,44,outage,artificial_reconstruction,-1,0.3059510172675306,0.31393063473528776,,0.10974809907271782,0.16791803371324074,0.329416631369188,0.666666666666667
pathogen_C_nw0.1_rev0,44,outage,revision,-2,0.048975235055381316,0.06622220791679274,0.017719150999753384,0.42000574596132106,0.846284313637906,0.28395919449309004,0.020519502441722164
pathogen_C_nw0.1_rev0,44,outage,revision,-1,0.022821414524500958,0.02825308962197307,0.02825024315917742,0.6740612351366044,0.9424934581289189,0.26783203713618703,0.023067092406235473
pathogen_C_nw0.1_rev0,44,recent,artificial_reconstruction,-2,0.05976299129072199,0.08483560755204227,,0.4816000758702285,0.8839157002119967,0.33008926670679334,0.06567976685623746
pathogen_C_nw0.1_rev0,44,recent,artificial_reconstruction,-1,0.07482441014542911,0.098587063663924,,0.34482062881872144,0.7288755012201036,0.31597707241669726,0.08215409846170883
pathogen_C_nw0.1_rev0,44,recent,revision,-2,0.0455759242704231,0.061005199526175,0.018360403688932506,0.4715659947575021,0.8690033480830301,0.28889094559300693,0.02028225197433622
pathogen_C_nw0.1_rev0,44,recent,revision,-1,0.023275926883127702,0.028901469027365054,0.028832414179090483,0.686141050146993,0.9405382223319583,0.2666621089104722,0.022325952435019798
pathogen_C_nw0.1_rev0,45,gap,artificial_reconstruction,-2,0.005374234226213262,0.007040711189391071,,0.6296296296296297,1.0,0.03579144389143093,0.0
pathogen_C_nw0.1_rev0,45,gap,artificial_reconstruction,-1,0.011579952004063277,0.0163180355029207,,0.3333333333333333,0.6666666666666666,0.050544684678882734,0.0
pathogen_C_nw0.1_rev0,45,gap,revision,-2,0.04743672523207671,0.06363969445711,0.017748219931286408,0.4468327726158588,0.8527971757266407,0.28303632065013457,0.021026693793578327
pathogen_C_nw0.1_rev0,45,gap,revision,-1,0.023322491454067003,0.03048865472717292,0.027200414434735986,0.6124237916508543,0.9357413142986712,0.26352146011265193,0.02308343314879263
pathogen_C_nw0.1_rev0,45,natural,revision,-2,0.04742158960448717,0.06361691620096582,0.01774716688873809,0.446547417270359,0.8527656225406615,0.28301248731651457,0.021026693793578327
