date,season,target,lag_days,geography,n,weeks,locations,final_total,net_revision_pct,absolute_revision_pct,median_reported_pct,p10_reported_pct,p90_reported_pct,downward_pct
2025-01-25,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,9489.0,12.013910844135314,12.013910844135314,87.98608915586469,87.98608915586469,87.98608915586469,0.0
2025-01-25,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,9414.0,11.408540471637986,11.429785425961335,89.86486486486487,73.98119122257053,100.0,1.9607843137254901
2025-01-25,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,9489.0,6.122879123195279,6.122879123195279,93.87712087680472,93.87712087680472,93.87712087680472,0.0
2025-01-25,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,9414.0,6.001699596345868,8.317399617590823,98.55072463768117,82.17054263565892,100.0,7.8431372549019605
2025-01-25,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.010099999606609344,5.940593420325627,5.940593420325627,94.05940657967437,94.05940657967437,94.05940657967437,0.0
2025-01-25,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.5145000014454126,6.899903024792712,6.938775831598198,95.42856856998134,86.49635356752158,99.44444537864149,2.0408163265306123
2025-01-25,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.07280000299215317,3.8461573888008567,3.8461573888008567,96.15384261119915,96.15384261119915,96.15384261119915,0.0
2025-01-25,2024-2025,nssp_flu_proportion,11,states,49,1,49,3.331900008022785,5.168222488276158,5.198235007349027,95.82417873926839,85.44404786357373,99.20211812972667,2.0408163265306123
2025-01-25,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.006099999882280827,11.475405831453513,11.475405831453513,88.52459416854649,88.52459416854649,88.52459416854649,0.0
2025-01-25,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.34119999944232404,12.075028946250152,12.075028946250152,90.19607717815113,75.35304137581684,97.67841235570366,0.0
2025-02-01,2024-2025,nhsn_covid_admissions,4,US,1,1,1,13641.0,11.333479950150283,11.333479950150283,88.66652004984972,88.66652004984972,88.66652004984972,0.0
2025-02-01,2024-2025,nhsn_covid_admissions,4,states,51,1,51,13562.0,10.831735732192891,10.875976994543578,91.58878504672897,69.31216931216932,98.87640449438202,3.9215686274509802
2025-02-01,2024-2025,nhsn_covid_admissions,11,US,1,1,1,13641.0,6.6490726486327985,6.6490726486327985,93.35092735136719,93.35092735136719,93.35092735136719,0.0
2025-02-01,2024-2025,nhsn_covid_admissions,11,states,51,1,51,13562.0,6.179029641645775,6.223270903996461,96.52448657187995,83.33333333333334,100.0,3.9215686274509802
2025-02-01,2024-2025,nhsn_flu_admissions,4,US,1,1,1,52674.0,9.985951323233474,9.985951323233474,90.01404867676652,90.01404867676652,90.01404867676652,0.0
2025-02-01,2024-2025,nhsn_flu_admissions,4,states,51,1,51,52320.0,9.417048929663608,9.547018348623853,91.85393258426966,82.36363636363636,100.0,3.9215686274509802
2025-02-01,2024-2025,nhsn_flu_admissions,11,US,1,1,1,52674.0,5.296730834947033,5.296730834947033,94.70326916505297,94.70326916505297,94.70326916505297,0.0
2025-02-01,2024-2025,nhsn_flu_admissions,11,states,51,1,51,52320.0,4.740061162079511,4.984709480122324,96.83281412253375,86.1405197305101,100.0,9.803921568627452
2025-02-01,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,9526.0,10.182657988662607,10.182657988662607,89.8173420113374,89.8173420113374,89.8173420113374,0.0
2025-02-01,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,9480.0,9.746835443037975,11.645569620253164,93.82716049382715,75.86206896551724,100.0,5.88235294117647
2025-02-01,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,9526.0,5.731681713205963,5.731681713205963,94.26831828679404,94.26831828679404,94.26831828679404,0.0
2025-02-01,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,9480.0,5.274261603375527,7.784810126582278,98.76543209876543,87.6923076923077,103.27868852459017,13.725490196078432
2025-02-01,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.010099999606609344,4.950496053774014,4.950496053774014,95.04950394622598,95.04950394622598,95.04950394622598,0.0
2025-02-01,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.5097000028472394,6.690210995782886,6.690210995782886,94.66666318972898,88.21561587084973,98.64961867816207,0.0
2025-02-01,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.08340000361204147,3.9568388063384248,3.9568388063384248,96.04316119366158,96.04316119366158,96.04316119366158,0.0
2025-02-01,2024-2025,nssp_flu_proportion,11,states,49,1,49,3.8557999953627586,4.865397439385122,4.865397439385122,96.23288099407074,87.81192703761185,99.5807509215476,0.0
2025-02-01,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.005499999970197678,10.909089369714744,10.909089369714744,89.09091063028526,89.09091063028526,89.09091063028526,0.0
2025-02-01,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.33640000165905803,11.712247131028587,11.7717002002701,89.47368388804621,79.28698845620534,98.07100821015537,2.0408163265306123
2025-02-08,2024-2025,nhsn_covid_admissions,4,US,1,1,1,13540.0,15.716395864106351,15.716395864106351,84.28360413589365,84.28360413589365,84.28360413589365,0.0
2025-02-08,2024-2025,nhsn_covid_admissions,4,states,51,1,51,13465.0,15.58113627924248,15.58113627924248,89.33333333333333,59.395973154362416,96.49595687331536,0.0
2025-02-08,2024-2025,nhsn_covid_admissions,11,US,1,1,1,13540.0,9.025110782865584,9.025110782865584,90.97488921713442,90.97488921713442,90.97488921713442,0.0
2025-02-08,2024-2025,nhsn_covid_admissions,11,states,51,1,51,13465.0,8.889714073523951,8.889714073523951,94.32799013563502,89.24050632911393,98.55072463768117,0.0
2025-02-08,2024-2025,nhsn_flu_admissions,4,US,1,1,1,55718.0,12.423274345812843,12.423274345812843,87.57672565418716,87.57672565418716,87.57672565418716,0.0
2025-02-08,2024-2025,nhsn_flu_admissions,4,states,51,1,51,55467.0,12.30100780644347,12.30100780644347,89.09140369967355,58.42696629213483,98.12583668005355,0.0
2025-02-08,2024-2025,nhsn_flu_admissions,11,US,1,1,1,55718.0,6.294195771563947,6.294195771563947,93.70580422843605,93.70580422843605,93.70580422843605,0.0
2025-02-08,2024-2025,nhsn_flu_admissions,11,states,51,1,51,55467.0,6.1658283303585915,6.180251320605044,94.61697722567288,89.87854251012146,98.7878787878788,3.9215686274509802
2025-02-08,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,9178.0,12.050555676618,12.050555676618,87.949444323382,87.949444323382,87.949444323382,0.0
2025-02-08,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,9129.0,11.84138459853215,12.060466644758462,91.53005464480874,61.86046511627907,100.0,1.9607843137254901
2025-02-08,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,9178.0,5.698409239485727,5.698409239485727,94.30159076051427,94.30159076051427,94.30159076051427,0.0
2025-02-08,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,9129.0,5.455142951035163,7.0982582977325,96.63865546218487,82.17821782178217,100.0,5.88235294117647
2025-02-08,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.010200000368058681,4.901961410924431,4.901961410924431,95.09803858907557,95.09803858907557,95.09803858907557,0.0
2025-02-08,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.5127999996766448,6.220748800168027,6.259749930771477,94.44443677923827,86.92785665721499,98.37106701493335,2.0408163265306123
2025-02-08,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.08190000057220459,3.9072063397799504,3.9072063397799504,96.09279366022005,96.09279366022005,96.09279366022005,0.0
2025-02-08,2024-2025,nssp_flu_proportion,11,states,49,1,49,3.9992000069469213,4.828465912635538,4.833466997482418,96.35192546349487,88.51674688544638,99.2230384897565,2.0408163265306123
2025-02-08,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.005400000140070915,11.111117818166516,11.111117818166516,88.88888218183348,88.88888218183348,88.88888218183348,0.0
2025-02-08,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.3429999996442348,11.195335005761958,11.253644487717095,90.90909571964141,78.05374077323532,96.52430434222615,2.0408163265306123
2025-02-15,2024-2025,nhsn_covid_admissions,4,US,1,1,1,12224.0,14.078861256544503,14.078861256544503,85.9211387434555,85.9211387434555,85.9211387434555,0.0
2025-02-15,2024-2025,nhsn_covid_admissions,4,states,51,1,51,12154.0,13.937798255718283,13.937798255718283,90.76086956521739,61.53846153846154,98.47328244274809,0.0
2025-02-15,2024-2025,nhsn_covid_admissions,11,US,1,1,1,12224.0,8.728730366492147,8.728730366492147,91.27126963350786,91.27126963350786,91.27126963350786,0.0
2025-02-15,2024-2025,nhsn_covid_admissions,11,states,51,1,51,12154.0,8.565081454665131,8.66381438209643,96.07182940516273,75.0,100.0,5.88235294117647
2025-02-15,2024-2025,nhsn_flu_admissions,4,US,1,1,1,47976.0,13.169084542271136,13.169084542271136,86.83091545772886,86.83091545772886,86.83091545772886,0.0
2025-02-15,2024-2025,nhsn_flu_admissions,4,states,51,1,51,47616.0,13.004032258064516,13.004032258064516,89.25775978407557,68.71127633209417,99.42028985507247,0.0
2025-02-15,2024-2025,nhsn_flu_admissions,11,US,1,1,1,47976.0,7.5954643988661,7.5954643988661,92.4045356011339,92.4045356011339,92.4045356011339,0.0
2025-02-15,2024-2025,nhsn_flu_admissions,11,states,51,1,51,47616.0,7.396673387096774,7.547883064516129,96.37096774193549,88.03763440860214,100.0,7.8431372549019605
2025-02-15,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,8165.0,12.149418248622167,12.149418248622167,87.85058175137783,87.85058175137783,87.85058175137783,0.0
2025-02-15,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,8096.0,12.117094861660078,13.327569169960475,91.30434782608695,57.81584582441114,100.0,3.9215686274509802
2025-02-15,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,8165.0,6.368646662584201,6.368646662584201,93.6313533374158,93.6313533374158,93.6313533374158,0.0
2025-02-15,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,8096.0,6.299407114624506,8.91798418972332,96.55172413793103,74.82993197278913,100.0,9.803921568627452
2025-02-15,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.009499999694526196,5.263158926673246,5.263158926673246,94.73684107332674,94.73684107332674,94.73684107332674,0.0
2025-02-15,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.47270000306889415,6.45229609417648,6.494606155305119,95.45454256821515,85.88428126552388,98.53570789000703,2.0408163265306123
2025-02-15,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.066600002348423,3.9039027280870435,3.9039027280870435,96.09609727191297,96.09609727191297,96.09609727191297,0.0
2025-02-15,2024-2025,nssp_flu_proportion,11,states,49,1,49,3.40200000628829,4.994121810573472,4.994121810573472,96.40287808346258,88.5237687577802,99.30361494779069,0.0
2025-02-15,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.005100000184029341,11.764712864586524,11.764712864586524,88.23528713541347,88.23528713541347,88.23528713541347,0.0
2025-02-15,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.3223999993642792,10.887096175337915,10.887096175337915,90.0,78.95238240110501,97.68013261317815,0.0
2025-02-22,2024-2025,nhsn_covid_admissions,4,US,1,1,1,10920.0,12.3992673992674,12.3992673992674,87.6007326007326,87.6007326007326,87.6007326007326,0.0
2025-02-22,2024-2025,nhsn_covid_admissions,4,states,51,1,51,10874.0,12.286187235607873,12.43332720250138,90.47619047619048,69.24643584521385,98.94179894179894,3.9215686274509802
2025-02-22,2024-2025,nhsn_covid_admissions,11,US,1,1,1,10920.0,5.787545787545787,5.787545787545787,94.2124542124542,94.2124542124542,94.2124542124542,0.0
2025-02-22,2024-2025,nhsn_covid_admissions,11,states,51,1,51,10874.0,5.729262460915947,6.115504874011403,96.05263157894737,85.71428571428571,100.0,5.88235294117647
2025-02-22,2024-2025,nhsn_flu_admissions,4,US,1,1,1,39443.0,11.340415282813174,11.340415282813174,88.65958471718682,88.65958471718682,88.65958471718682,0.0
2025-02-22,2024-2025,nhsn_flu_admissions,4,states,51,1,51,39201.0,11.196142955536848,11.634907272773654,90.91441969519344,71.36659436008676,100.0,7.8431372549019605
2025-02-22,2024-2025,nhsn_flu_admissions,11,US,1,1,1,39443.0,4.00578049337018,4.00578049337018,95.99421950662982,95.99421950662982,95.99421950662982,0.0
2025-02-22,2024-2025,nhsn_flu_admissions,11,states,51,1,51,39201.0,3.938675033800158,5.254967985510573,97.31884057971014,88.85832187070152,100.0,9.803921568627452
2025-02-22,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,7766.0,11.26706155034767,11.26706155034767,88.73293844965234,88.73293844965234,88.73293844965234,0.0
2025-02-22,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,7698.0,11.184723304754481,11.730319563522993,90.0,66.25386996904025,100.0,7.8431372549019605
2025-02-22,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,7766.0,4.584084470770023,4.584084470770023,95.41591552922998,95.41591552922998,95.41591552922998,0.0
2025-02-22,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,7698.0,4.572616263964666,5.94959729799948,98.24561403508771,73.88392857142857,100.0,9.803921568627452
2025-02-22,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.008700000122189522,5.747127298091945,5.747127298091945,94.25287270190805,94.25287270190805,94.25287270190805,0.0
2025-02-22,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.4270999999716878,6.110981829804984,6.110982265919512,95.38461615612519,86.67223500310884,98.5630400232288,0.0
2025-02-22,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.052000001072883606,4.038465340902741,4.038465340902741,95.96153465909725,95.96153465909725,95.96153465909725,0.0
2025-02-22,2024-2025,nssp_flu_proportion,11,states,49,1,49,2.715800005942583,4.926725352018637,4.934089514862941,96.24059399238602,87.58976001503177,98.83215399300461,2.0408163265306123
2025-02-22,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.004699999932199717,12.765955760393684,12.765955760393684,87.2340442396063,87.2340442396063,87.2340442396063,0.0
2025-02-22,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.3048999985912815,10.626435297787044,10.626435374149997,90.90909571964141,79.83333387229317,99.14530057402108,0.0
2025-03-01,2024-2025,nhsn_covid_admissions,4,US,1,1,1,10681.0,11.834097930905346,11.834097930905346,88.16590206909466,88.16590206909466,88.16590206909466,0.0
2025-03-01,2024-2025,nhsn_covid_admissions,4,states,51,1,51,10605.0,11.588873173031589,11.607732201791608,90.21164021164022,69.6969696969697,100.0,1.9607843137254901
2025-03-01,2024-2025,nhsn_covid_admissions,11,US,1,1,1,10681.0,7.096713790843554,7.096713790843554,92.90328620915645,92.90328620915645,92.90328620915645,0.0
2025-03-01,2024-2025,nhsn_covid_admissions,11,states,51,1,51,10605.0,6.911834040546911,6.930693069306931,97.39478957915831,86.81318681318682,100.0,1.9607843137254901
2025-03-01,2024-2025,nhsn_flu_admissions,4,US,1,1,1,31995.0,10.695421159556181,10.695421159556181,89.30457884044381,89.30457884044381,89.30457884044381,0.0
2025-03-01,2024-2025,nhsn_flu_admissions,4,states,51,1,51,31678.0,10.388913441505146,10.388913441505146,91.07551487414187,74.8499399759904,99.1869918699187,0.0
2025-03-01,2024-2025,nhsn_flu_admissions,11,US,1,1,1,31995.0,5.3008282544147525,5.3008282544147525,94.69917174558525,94.69917174558525,94.69917174558525,0.0
2025-03-01,2024-2025,nhsn_flu_admissions,11,states,51,1,51,31678.0,5.120272744491445,5.15815392385883,96.49122807017544,85.04672897196261,100.0,5.88235294117647
2025-03-01,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,7184.0,10.801781737193764,10.801781737193764,89.19821826280624,89.19821826280624,89.19821826280624,0.0
2025-03-01,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,7133.0,10.500490677134446,10.500490677134446,93.26923076923077,62.96296296296296,100.0,0.0
2025-03-01,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,7184.0,4.8997772828507795,4.8997772828507795,95.10022271714922,95.10022271714922,95.10022271714922,0.0
2025-03-01,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,7133.0,4.696481143978691,6.070377120426188,97.9381443298969,89.23076923076924,100.0,9.803921568627452
2025-03-01,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.00800000037997961,6.250006548361542,6.250006548361542,93.74999345163846,93.74999345163846,93.74999345163846,0.0
2025-03-01,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.37870000302791595,5.096383130728826,5.096383130728826,95.65217127224228,88.55746494681736,98.79892239331551,0.0
2025-03-01,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.03970000147819519,4.0302290875159805,4.0302290875159805,95.96977091248402,95.96977091248402,95.96977091248402,0.0
2025-03-01,2024-2025,nssp_flu_proportion,11,states,49,1,49,2.050000011920929,4.829268374723525,4.868292698448503,96.87499878734037,90.76929876193086,99.12913972812922,2.0408163265306123
2025-03-01,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.004000000189989805,12.500007275957268,12.500007275957268,87.49999272404273,87.49999272404273,87.49999272404273,0.0
2025-03-01,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.2728000022470951,11.950147182080785,11.950147182080785,91.30434254448457,77.60683446308258,97.10160922991233,0.0
2025-03-08,2024-2025,nhsn_covid_admissions,4,US,1,1,1,9992.0,12.540032025620496,12.540032025620496,87.45996797437951,87.45996797437951,87.45996797437951,0.0
2025-03-08,2024-2025,nhsn_covid_admissions,4,states,51,1,51,9880.0,12.5,12.742914979757085,90.44117647058823,64.51612903225806,100.0,1.9607843137254901
2025-03-08,2024-2025,nhsn_covid_admissions,11,US,1,1,1,9992.0,5.164131305044036,5.164131305044036,94.83586869495596,94.83586869495596,94.83586869495596,0.0
2025-03-08,2024-2025,nhsn_covid_admissions,11,states,51,1,51,9880.0,5.182186234817814,5.526315789473684,99.51219512195122,84.78260869565217,100.0,5.88235294117647
2025-03-08,2024-2025,nhsn_flu_admissions,4,US,1,1,1,24745.0,11.501313396645788,11.501313396645788,88.49868660335422,88.49868660335422,88.49868660335422,0.0
2025-03-08,2024-2025,nhsn_flu_admissions,4,states,51,1,51,24459.0,11.361870885972444,11.41093258105401,88.88888888888889,68.0,99.20159680638723,3.9215686274509802
2025-03-08,2024-2025,nhsn_flu_admissions,11,US,1,1,1,24745.0,4.178621943827036,4.178621943827036,95.82137805617296,95.82137805617296,95.82137805617296,0.0
2025-03-08,2024-2025,nhsn_flu_admissions,11,states,51,1,51,24459.0,4.0884745901304225,4.292898319636944,97.04797047970479,85.16949152542372,100.0,5.88235294117647
2025-03-08,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,6485.0,13.107170393215112,13.107170393215112,86.89282960678489,86.89282960678489,86.89282960678489,0.0
2025-03-08,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,6453.0,13.094684642801798,13.187664652099798,90.9090909090909,68.96551724137932,100.0,1.9607843137254901
2025-03-08,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,6485.0,7.077872012336161,7.077872012336161,92.92212798766384,92.92212798766384,92.92212798766384,0.0
2025-03-08,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,6453.0,7.035487370215404,7.252440725244073,98.07692307692307,84.48275862068965,100.0,3.9215686274509802
2025-03-08,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.007899999618530273,6.329109372642221,6.329109372642221,93.67089062735778,93.67089062735778,93.67089062735778,0.0
2025-03-08,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.3717000021133572,6.160883707556663,6.322303932832204,94.82758689902094,87.20303631977933,99.32202876144994,4.081632653061225
2025-03-08,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.032099999487400055,5.6074788047226,5.6074788047226,94.3925211952774,94.3925211952774,94.3925211952774,0.0
2025-03-08,2024-2025,nssp_flu_proportion,11,states,49,1,49,1.6676000067964196,5.366994447365587,5.366994447365587,96.39999871850016,86.59698169200803,99.14899555740662,0.0
2025-03-08,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.003599999938160181,11.111111829724221,11.111111829724221,88.88888817027578,88.88888817027578,88.88888817027578,0.0
2025-03-08,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.25950000062584877,10.789980792467867,10.867052042025408,91.12903256091394,76.92308036731721,100.0,2.0408163265306123
2025-03-15,2024-2025,nhsn_covid_admissions,4,US,1,1,1,9388.0,12.164465274818918,12.164465274818918,87.83553472518109,87.83553472518109,87.83553472518109,0.0
2025-03-15,2024-2025,nhsn_covid_admissions,4,states,51,1,51,9285.0,12.234787291330102,12.34248788368336,91.80327868852459,71.83908045977012,100.0,3.9215686274509802
2025-03-15,2024-2025,nhsn_covid_admissions,11,US,1,1,1,9388.0,5.304644226672347,5.304644226672347,94.69535577332765,94.69535577332765,94.69535577332765,0.0
2025-03-15,2024-2025,nhsn_covid_admissions,11,states,51,1,51,9285.0,5.3204092622509425,5.751211631663974,100.0,90.9090909090909,100.81632653061226,11.76470588235294
2025-03-15,2024-2025,nhsn_flu_admissions,4,US,1,1,1,18873.0,9.654003073173316,9.654003073173316,90.34599692682669,90.34599692682669,90.34599692682669,0.0
2025-03-15,2024-2025,nhsn_flu_admissions,4,states,51,1,51,18521.0,9.713298418011986,9.799686841963178,91.78272980501393,74.67248908296943,98.48156182212581,3.9215686274509802
2025-03-15,2024-2025,nhsn_flu_admissions,11,US,1,1,1,18873.0,3.3328034758649925,3.3328034758649925,96.66719652413501,96.66719652413501,96.66719652413501,0.0
2025-03-15,2024-2025,nhsn_flu_admissions,11,states,51,1,51,18521.0,3.3367528751147346,3.6499109119378,98.9247311827957,90.4,100.0,9.803921568627452
2025-03-15,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,5760.0,13.368055555555555,13.368055555555555,86.63194444444444,86.63194444444444,86.63194444444444,0.0
2025-03-15,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,5721.0,13.459185457087921,13.459185457087921,91.20879120879121,65.51724137931035,96.96969696969697,0.0
2025-03-15,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,5760.0,5.885416666666667,5.885416666666667,94.11458333333333,94.11458333333333,94.11458333333333,0.0
2025-03-15,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,5721.0,5.925537493445202,6.170249956301346,99.66442953020133,89.65517241379311,100.0,7.8431372549019605
2025-03-15,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.007600000128149986,7.89474167930692,7.89474167930692,92.10525832069308,92.10525832069308,92.10525832069308,0.0
2025-03-15,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.3511000021826476,6.009684745407223,6.180576203212176,95.34883443900813,86.12019648733448,98.65305822843177,4.081632653061225
2025-03-15,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.025599999353289604,5.859372470467797,5.859372470467797,94.14062752953221,94.14062752953221,94.14062752953221,0.0
2025-03-15,2024-2025,nssp_flu_proportion,11,states,49,1,49,1.307000000961125,5.118591905254153,5.118591905254153,96.85864395136682,90.12134380957686,98.58122705490283,0.0
2025-03-15,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.003100000089034438,12.903226048731153,12.903226048731153,87.09677395126884,87.09677395126884,87.09677395126884,0.0
2025-03-15,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.21530000056372955,10.682769088307806,10.868556262075106,91.66666181602848,77.52350937784152,99.9999922389789,4.081632653061225
2025-03-22,2024-2025,nhsn_covid_admissions,4,US,1,1,1,8752.0,16.887568555758683,16.887568555758683,83.11243144424132,83.11243144424132,83.11243144424132,0.0
2025-03-22,2024-2025,nhsn_covid_admissions,4,states,51,1,51,8690.0,16.962025316455698,17.12313003452244,88.23529411764706,60.526315789473685,100.0,3.9215686274509802
2025-03-22,2024-2025,nhsn_covid_admissions,11,US,1,1,1,8752.0,5.907221206581353,5.907221206581353,94.09277879341865,94.09277879341865,94.09277879341865,0.0
2025-03-22,2024-2025,nhsn_covid_admissions,11,states,51,1,51,8690.0,5.9378596087456845,6.052934407364787,99.35897435897436,83.33333333333334,100.0,1.9607843137254901
2025-03-22,2024-2025,nhsn_flu_admissions,4,US,1,1,1,14047.0,12.479532996369331,12.479532996369331,87.52046700363067,87.52046700363067,87.52046700363067,0.0
2025-03-22,2024-2025,nhsn_flu_admissions,4,states,51,1,51,13800.0,12.623188405797102,13.985507246376812,90.0,65.11627906976744,98.76543209876543,1.9607843137254901
2025-03-22,2024-2025,nhsn_flu_admissions,11,US,1,1,1,14047.0,4.150352388410337,4.150352388410337,95.84964761158966,95.84964761158966,95.84964761158966,0.0
2025-03-22,2024-2025,nhsn_flu_admissions,11,states,51,1,51,13800.0,4.181159420289855,5.601449275362318,98.98989898989899,83.42133051742344,100.0,5.88235294117647
2025-03-22,2024-2025,nhsn_rsv_admissions,4,US,1,1,1,4814.0,13.626921479019526,13.626921479019526,86.37307852098047,86.37307852098047,86.37307852098047,0.0
2025-03-22,2024-2025,nhsn_rsv_admissions,4,states,51,1,51,4785.0,13.66771159874608,14.37826541274817,92.80575539568345,67.04980842911877,100.0,5.88235294117647
2025-03-22,2024-2025,nhsn_rsv_admissions,11,US,1,1,1,4814.0,5.463232239302036,5.463232239302036,94.53676776069796,94.53676776069796,94.53676776069796,0.0
2025-03-22,2024-2025,nhsn_rsv_admissions,11,states,51,1,51,4785.0,5.475444096133751,6.311389759665622,100.0,84.78260869565217,100.0,9.803921568627452
2025-03-22,2024-2025,nssp_covid_proportion,11,US,1,1,1,0.006899999920278788,5.797105165958648,5.797105165958648,94.20289483404135,94.20289483404135,94.20289483404135,0.0
2025-03-22,2024-2025,nssp_covid_proportion,11,states,49,1,49,0.3213000006508082,5.44662314207098,5.4466232145361655,96.22641260771823,88.08422956233765,100.0,0.0
2025-03-22,2024-2025,nssp_flu_proportion,11,US,1,1,1,0.018300000578165054,4.371587313575182,4.371587313575182,95.62841268642482,95.62841268642482,95.62841268642482,0.0
2025-03-22,2024-2025,nssp_flu_proportion,11,states,49,1,49,0.9428000063635409,4.4972437739247715,4.4972437739247715,96.7441830243725,89.67760510808328,99.27451828602112,0.0
2025-03-22,2024-2025,nssp_rsv_proportion,11,US,1,1,1,0.0026000000070780516,11.538459816341398,11.538459816341398,88.4615401836586,88.4615401836586,88.4615401836586,0.0
2025-03-22,2024-2025,nssp_rsv_proportion,11,states,49,1,49,0.18319999962113798,12.172488828440642,12.281659203074058,90.90909571964141,80.76190686530012,99.9999922389789,2.0408163265306123
2025-03-29,2024-2025,nhsn_covid_admissions,4,US,1,1,1,8186.0,11.250916198387491,11.250916198387491,88.7490838016125,88.7490838016125,88.7490838016125,0.0
2025-03-29,2024-2025,nhsn_covid_admissions,4,states,51,1,51,8137.0,11.220351480889763,11.933144893695465,93.7062937062937,69.23076923076923,100.0,3.9215686274509802
2025-03-29,2024-2025,nhsn_covid_admissions,11,US,1,1,1,8186.0,5.5460542389445395,5.5460542389445395,94.45394576105545,94.45394576105545,94.45394576105545,0.0
2025-03-29,2024-2025,nhsn_covid_admissions,11,states,51,1,51,8137.0,5.5425832616443405,6.402851173651223,100.0,91.2,100.0,5.88235294117647
2025-03-29,2024-2025,nhsn_flu_admissions,4,US,1,1,1,9984.0,8.50360576923077,8.50360576923077,91.49639423076923,91.49639423076923,91.49639423076923,0.0
2025-03-29,2024-2025,nhsn_flu_admissions,4,states,51,1,51,9765.0,8.33589349718382,10.424987199180748,94.87179487179486,77.47747747747748,100.0,5.88235294117647
2025-03-29,2024-2025,nhsn_flu_admissions,11,US,1,1,1,9984.0,3.876201923076923,3.876201923076923,96.12379807692307,96.12379807692307,96.12379807692307,0.0
2025-03-29,2024-2025,nhsn_flu_admissions,11,states,51,1,51,9765.0,3.686635944700461,4.09626216077829,99.47089947089947,90.2542372881356,100.0,5.88235294117647
