date,target,age,geography,cells,weeks,locations,final_total,net_pct,absolute_pct
2025-02-22,nhsn_rsv_admissions,11,US,1,1,1,7766.0,4.584084470770023,4.584084470770023
2025-02-22,nhsn_rsv_admissions,11,states,51,1,51,7698.0,4.572616263964666,5.94959729799948
2025-02-22,nssp_covid_proportion,11,US,1,1,1,0.008700000122189522,5.747127298091945,5.747127298091945
2025-02-22,nssp_covid_proportion,11,states,49,1,49,0.4270999999716878,6.110981829804984,6.110982265919512
2025-02-22,nssp_flu_proportion,11,US,1,1,1,0.052000001072883606,4.038465340902741,4.038465340902741
2025-02-22,nssp_flu_proportion,11,states,49,1,49,2.715800005942583,4.926725352018637,4.934089514862941
2025-02-22,nssp_rsv_proportion,11,US,1,1,1,0.004699999932199717,12.765955760393684,12.765955760393684
2025-02-22,nssp_rsv_proportion,11,states,49,1,49,0.3048999985912815,10.626435297787044,10.626435374149997
2025-03-01,nhsn_covid_admissions,4,US,1,1,1,10681.0,11.834097930905346,11.834097930905346
2025-03-01,nhsn_covid_admissions,4,states,51,1,51,10605.0,11.588873173031589,11.607732201791608
2025-03-01,nhsn_covid_admissions,11,US,1,1,1,10681.0,7.096713790843554,7.096713790843554
2025-03-01,nhsn_covid_admissions,11,states,51,1,51,10605.0,6.911834040546911,6.930693069306931
2025-03-01,nhsn_flu_admissions,4,US,1,1,1,31995.0,10.695421159556181,10.695421159556181
2025-03-01,nhsn_flu_admissions,4,states,51,1,51,31678.0,10.388913441505146,10.388913441505146
2025-03-01,nhsn_flu_admissions,11,US,1,1,1,31995.0,5.3008282544147525,5.3008282544147525
2025-03-01,nhsn_flu_admissions,11,states,51,1,51,31678.0,5.120272744491445,5.15815392385883
2025-03-01,nhsn_rsv_admissions,4,US,1,1,1,7184.0,10.801781737193764,10.801781737193764
2025-03-01,nhsn_rsv_admissions,4,states,51,1,51,7133.0,10.500490677134446,10.500490677134446
2025-03-01,nhsn_rsv_admissions,11,US,1,1,1,7184.0,4.8997772828507795,4.8997772828507795
2025-03-01,nhsn_rsv_admissions,11,states,51,1,51,7133.0,4.696481143978691,6.070377120426188
2025-03-01,nssp_covid_proportion,11,US,1,1,1,0.00800000037997961,6.250006548361542,6.250006548361542
2025-03-01,nssp_covid_proportion,11,states,49,1,49,0.37870000302791595,5.096383130728826,5.096383130728826
2025-03-01,nssp_flu_proportion,11,US,1,1,1,0.03970000147819519,4.0302290875159805,4.0302290875159805
2025-03-01,nssp_flu_proportion,11,states,49,1,49,2.050000011920929,4.829268374723525,4.868292698448503
2025-03-01,nssp_rsv_proportion,11,US,1,1,1,0.004000000189989805,12.500007275957268,12.500007275957268
2025-03-01,nssp_rsv_proportion,11,states,49,1,49,0.2728000022470951,11.950147182080785,11.950147182080785
2025-03-08,nhsn_covid_admissions,4,US,1,1,1,9992.0,12.540032025620496,12.540032025620496
2025-03-08,nhsn_covid_admissions,4,states,51,1,51,9880.0,12.5,12.742914979757085
2025-03-08,nhsn_covid_admissions,11,US,1,1,1,9992.0,5.164131305044036,5.164131305044036
2025-03-08,nhsn_covid_admissions,11,states,51,1,51,9880.0,5.182186234817814,5.526315789473684
2025-03-08,nhsn_flu_admissions,4,US,1,1,1,24745.0,11.501313396645788,11.501313396645788
2025-03-08,nhsn_flu_admissions,4,states,51,1,51,24459.0,11.361870885972444,11.41093258105401
2025-03-08,nhsn_flu_admissions,11,US,1,1,1,24745.0,4.178621943827036,4.178621943827036
2025-03-08,nhsn_flu_admissions,11,states,51,1,51,24459.0,4.0884745901304225,4.292898319636944
2025-03-08,nhsn_rsv_admissions,4,US,1,1,1,6485.0,13.107170393215112,13.107170393215112
2025-03-08,nhsn_rsv_admissions,4,states,51,1,51,6453.0,13.094684642801798,13.187664652099798
2025-03-08,nhsn_rsv_admissions,11,US,1,1,1,6485.0,7.077872012336161,7.077872012336161
2025-03-08,nhsn_rsv_admissions,11,states,51,1,51,6453.0,7.035487370215404,7.252440725244073
2025-03-08,nssp_covid_proportion,11,US,1,1,1,0.007899999618530273,6.329109372642221,6.329109372642221
2025-03-08,nssp_covid_proportion,11,states,49,1,49,0.3717000021133572,6.160883707556663,6.322303932832204
2025-03-08,nssp_flu_proportion,11,US,1,1,1,0.032099999487400055,5.6074788047226,5.6074788047226
2025-03-08,nssp_flu_proportion,11,states,49,1,49,1.6676000067964196,5.366994447365587,5.366994447365587
2025-03-08,nssp_rsv_proportion,11,US,1,1,1,0.003599999938160181,11.111111829724221,11.111111829724221
2025-03-08,nssp_rsv_proportion,11,states,49,1,49,0.25950000062584877,10.789980792467867,10.867052042025408
2025-03-15,nhsn_covid_admissions,4,US,1,1,1,9388.0,12.164465274818918,12.164465274818918
2025-03-15,nhsn_covid_admissions,4,states,51,1,51,9285.0,12.234787291330102,12.34248788368336
2025-03-15,nhsn_covid_admissions,11,US,1,1,1,9388.0,5.304644226672347,5.304644226672347
2025-03-15,nhsn_covid_admissions,11,states,51,1,51,9285.0,5.3204092622509425,5.751211631663974
2025-03-15,nhsn_flu_admissions,4,US,1,1,1,18873.0,9.654003073173316,9.654003073173316
2025-03-15,nhsn_flu_admissions,4,states,51,1,51,18521.0,9.713298418011986,9.799686841963178
2025-03-15,nhsn_flu_admissions,11,US,1,1,1,18873.0,3.3328034758649925,3.3328034758649925
2025-03-15,nhsn_flu_admissions,11,states,51,1,51,18521.0,3.3367528751147346,3.6499109119378
2025-03-15,nhsn_rsv_admissions,4,US,1,1,1,5760.0,13.368055555555555,13.368055555555555
2025-03-15,nhsn_rsv_admissions,4,states,51,1,51,5721.0,13.459185457087921,13.459185457087921
2025-03-15,nhsn_rsv_admissions,11,US,1,1,1,5760.0,5.885416666666667,5.885416666666667
2025-03-15,nhsn_rsv_admissions,11,states,51,1,51,5721.0,5.925537493445202,6.170249956301346
2025-03-15,nssp_covid_proportion,11,US,1,1,1,0.007600000128149986,7.89474167930692,7.89474167930692
2025-03-15,nssp_covid_proportion,11,states,49,1,49,0.3511000021826476,6.009684745407223,6.180576203212176
2025-03-15,nssp_flu_proportion,11,US,1,1,1,0.025599999353289604,5.859372470467797,5.859372470467797
2025-03-15,nssp_flu_proportion,11,states,49,1,49,1.307000000961125,5.118591905254153,5.118591905254153
2025-03-15,nssp_rsv_proportion,11,US,1,1,1,0.003100000089034438,12.903226048731153,12.903226048731153
2025-03-15,nssp_rsv_proportion,11,states,49,1,49,0.21530000056372955,10.682769088307806,10.868556262075106
2025-03-22,nhsn_covid_admissions,4,US,1,1,1,8752.0,16.887568555758683,16.887568555758683
2025-03-22,nhsn_covid_admissions,4,states,51,1,51,8690.0,16.962025316455698,17.12313003452244
2025-03-22,nhsn_covid_admissions,11,US,1,1,1,8752.0,5.907221206581353,5.907221206581353
2025-03-22,nhsn_covid_admissions,11,states,51,1,51,8690.0,5.9378596087456845,6.052934407364787
2025-03-22,nhsn_flu_admissions,4,US,1,1,1,14047.0,12.479532996369331,12.479532996369331
2025-03-22,nhsn_flu_admissions,4,states,51,1,51,13800.0,12.623188405797102,13.985507246376812
2025-03-22,nhsn_flu_admissions,11,US,1,1,1,14047.0,4.150352388410337,4.150352388410337
2025-03-22,nhsn_flu_admissions,11,states,51,1,51,13800.0,4.181159420289855,5.601449275362318
2025-03-22,nhsn_rsv_admissions,4,US,1,1,1,4814.0,13.626921479019526,13.626921479019526
2025-03-22,nhsn_rsv_admissions,4,states,51,1,51,4785.0,13.66771159874608,14.37826541274817
2025-03-22,nhsn_rsv_admissions,11,US,1,1,1,4814.0,5.463232239302036,5.463232239302036
2025-03-22,nhsn_rsv_admissions,11,states,51,1,51,4785.0,5.475444096133751,6.311389759665622
2025-03-22,nssp_covid_proportion,11,US,1,1,1,0.006899999920278788,5.797105165958648,5.797105165958648
2025-03-22,nssp_covid_proportion,11,states,49,1,49,0.3213000006508082,5.44662314207098,5.4466232145361655
2025-03-22,nssp_flu_proportion,11,US,1,1,1,0.018300000578165054,4.371587313575182,4.371587313575182
2025-03-22,nssp_flu_proportion,11,states,49,1,49,0.9428000063635409,4.4972437739247715,4.4972437739247715
2025-03-22,nssp_rsv_proportion,11,US,1,1,1,0.0026000000070780516,11.538459816341398,11.538459816341398
2025-03-22,nssp_rsv_proportion,11,states,49,1,49,0.18319999962113798,12.172488828440642,12.281659203074058
2025-03-29,nhsn_covid_admissions,4,US,1,1,1,8186.0,11.250916198387491,11.250916198387491
2025-03-29,nhsn_covid_admissions,4,states,51,1,51,8137.0,11.220351480889763,11.933144893695465
2025-03-29,nhsn_covid_admissions,11,US,1,1,1,8186.0,5.5460542389445395,5.5460542389445395
2025-03-29,nhsn_covid_admissions,11,states,51,1,51,8137.0,5.5425832616443405,6.402851173651223
2025-03-29,nhsn_flu_admissions,4,US,1,1,1,9984.0,8.50360576923077,8.50360576923077
2025-03-29,nhsn_flu_admissions,4,states,51,1,51,9765.0,8.33589349718382,10.424987199180748
2025-03-29,nhsn_flu_admissions,11,US,1,1,1,9984.0,3.876201923076923,3.876201923076923
2025-03-29,nhsn_flu_admissions,11,states,51,1,51,9765.0,3.686635944700461,4.09626216077829
2025-03-29,nhsn_rsv_admissions,4,US,1,1,1,3799.0,10.29218215319821,10.29218215319821
2025-03-29,nhsn_rsv_admissions,4,states,51,1,51,3767.0,10.299973453676666,10.512344040350412
2025-03-29,nhsn_rsv_admissions,11,US,1,1,1,3799.0,4.974993419320874,4.974993419320874
2025-03-29,nhsn_rsv_admissions,11,states,51,1,51,3767.0,4.9641624634988055,5.282718343509424
2025-03-29,nssp_covid_proportion,11,US,1,1,1,0.006399999838322401,4.687492155607999,4.687492155607999
2025-03-29,nssp_covid_proportion,11,states,49,1,49,0.291900001000613,5.48132934425021,5.618362660611447
2025-03-29,nssp_flu_proportion,11,US,1,1,1,0.014399999752640724,4.166666127706834,4.166666127706834
2025-03-29,nssp_flu_proportion,11,states,49,1,49,0.7251000003889203,4.689008568613371,4.716591630593843
2025-03-29,nssp_rsv_proportion,11,US,1,1,1,0.002099999925121665,14.285707158245348,14.285707158245348
2025-03-29,nssp_rsv_proportion,11,states,49,1,49,0.14340000093216076,11.715481347414647,11.994420899650969
2025-04-05,nhsn_covid_admissions,4,US,1,1,1,7094.0,11.82689596842402,11.82689596842402
2025-04-05,nhsn_covid_admissions,4,states,51,1,51,7025.0,11.871886120996441,12.298932384341636
2025-04-05,nhsn_covid_admissions,11,US,1,1,1,7094.0,5.638567803777841,5.638567803777841
2025-04-05,nhsn_covid_admissions,11,states,51,1,51,7025.0,5.693950177935943,5.950177935943061
2025-04-05,nhsn_flu_admissions,4,US,1,1,1,6991.0,10.270347589758261,10.270347589758261
2025-04-05,nhsn_flu_admissions,4,states,51,1,51,6797.0,10.34279829336472,10.87244372517287
2025-04-05,nhsn_flu_admissions,11,US,1,1,1,6991.0,5.1351737948791305,5.1351737948791305
2025-04-05,nhsn_flu_admissions,11,states,51,1,51,6797.0,5.208180079446815,5.590701780197146
2025-04-05,nhsn_rsv_admissions,4,US,1,1,1,3188.0,13.519447929736511,13.519447929736511
2025-04-05,nhsn_rsv_admissions,4,states,51,1,51,3150.0,13.65079365079365,13.904761904761905
2025-04-05,nhsn_rsv_admissions,11,US,1,1,1,3188.0,7.685069008782936,7.685069008782936
2025-04-05,nhsn_rsv_admissions,11,states,51,1,51,3150.0,7.777777777777778,7.968253968253968
2025-04-05,nssp_covid_proportion,11,US,1,1,1,0.00570000009611249,5.263157034789881,5.263157034789881
2025-04-05,nssp_covid_proportion,11,states,49,1,49,0.26310000056400895,6.1193457593793905,6.1193457593793905
2025-04-05,nssp_flu_proportion,11,US,1,1,1,0.011099999770522118,4.504505335975045,4.504505335975045
2025-04-05,nssp_flu_proportion,11,states,49,1,49,0.5563000019174069,5.0512321270594525,5.087183890418105
2025-04-05,nssp_rsv_proportion,11,US,1,1,1,0.0017000000225380063,11.76470628517412,11.76470628517412
2025-04-05,nssp_rsv_proportion,11,states,49,1,49,0.11450000089098467,12.663756012304438,12.663756113977207
2025-04-12,nhsn_covid_admissions,4,US,1,1,1,6398.0,16.348859018443264,16.348859018443264
2025-04-12,nhsn_covid_admissions,4,states,51,1,51,6310.0,16.259904912836767,16.29160063391442
2025-04-12,nhsn_covid_admissions,11,US,1,1,1,6398.0,8.377618005626758,8.377618005626758
2025-04-12,nhsn_covid_admissions,11,states,51,1,51,6310.0,8.177496038034866,8.240887480190175
2025-04-12,nhsn_flu_admissions,4,US,1,1,1,5068.0,15.74585635359116,15.74585635359116
2025-04-12,nhsn_flu_admissions,4,states,51,1,51,4793.0,15.752138535364073,15.752138535364073
2025-04-12,nhsn_flu_admissions,11,US,1,1,1,5068.0,6.708760852407261,6.708760852407261
2025-04-12,nhsn_flu_admissions,11,states,51,1,51,4793.0,6.196536615898185,6.196536615898185
2025-04-12,nhsn_rsv_admissions,4,US,1,1,1,2412.0,12.396351575456054,12.396351575456054
2025-04-12,nhsn_rsv_admissions,4,states,51,1,51,2354.0,12.74426508071368,12.74426508071368
2025-04-12,nhsn_rsv_admissions,11,US,1,1,1,2412.0,7.296849087893864,7.296849087893864
2025-04-12,nhsn_rsv_admissions,11,states,51,1,51,2354.0,7.519116397621071,7.689039932030586
2025-04-12,nssp_covid_proportion,11,US,1,1,1,0.004999999888241291,4.0000026077032675,4.0000026077032675
2025-04-12,nssp_covid_proportion,11,states,49,1,49,0.22960000101011246,5.792683708869496,5.792683911683644
2025-04-12,nssp_flu_proportion,11,US,1,1,1,0.008299999870359898,3.6144517477839293,3.6144517477839293
2025-04-12,nssp_flu_proportion,11,states,49,1,49,0.4260000013746321,5.0000002896719264,5.046948785195572
2025-04-12,nssp_rsv_proportion,11,US,1,1,1,0.00139999995008111,14.285715473625775,14.285715473625775
2025-04-12,nssp_rsv_proportion,11,states,49,1,49,0.0882000008423347,13.605443716082524,13.832201094301837
2025-04-19,nhsn_covid_admissions,4,US,1,1,1,6027.0,11.71395387423262,11.71395387423262
2025-04-19,nhsn_covid_admissions,4,states,51,1,51,5955.0,11.687657430730479,11.687657430730479
2025-04-19,nhsn_covid_admissions,11,US,1,1,1,6027.0,4.994192799070848,4.994192799070848
2025-04-19,nhsn_covid_admissions,11,states,51,1,51,5955.0,5.020990764063812,5.020990764063812
2025-04-19,nhsn_flu_admissions,4,US,1,1,1,3974.0,12.380473074987417,12.380473074987417
2025-04-19,nhsn_flu_admissions,4,states,51,1,51,3784.0,12.103594080338267,12.209302325581396
2025-04-19,nhsn_flu_admissions,11,US,1,1,1,3974.0,4.755913437342728,4.755913437342728
2025-04-19,nhsn_flu_admissions,11,states,51,1,51,3784.0,4.862579281183932,4.968287526427061
2025-04-19,nhsn_rsv_admissions,4,US,1,1,1,1943.0,11.219763252702007,11.219763252702007
2025-04-19,nhsn_rsv_admissions,4,states,51,1,51,1922.0,11.290322580645162,20.655567117585846
2025-04-19,nhsn_rsv_admissions,11,US,1,1,1,1943.0,8.749356664951106,8.749356664951106
2025-04-19,nhsn_rsv_admissions,11,states,51,1,51,1922.0,8.844953173777315,8.94901144640999
2025-04-19,nssp_covid_proportion,11,US,1,1,1,0.004800000227987766,4.1666690919857565,4.1666690919857565
2025-04-19,nssp_covid_proportion,11,states,49,1,49,0.223900000564754,5.270210256157591,5.270210256157591
2025-04-19,nssp_flu_proportion,11,US,1,1,1,0.0071000000461936,4.225351466052571,4.225351466052571
2025-04-19,nssp_flu_proportion,11,states,49,1,49,0.35770000144839287,4.864411045926226,4.920323726788315
2025-04-19,nssp_rsv_proportion,11,US,1,1,1,0.0010999999940395355,18.18181385232272,18.18181385232272
2025-04-19,nssp_rsv_proportion,11,states,49,1,49,0.06600000036269194,12.424242604337406,12.727272898047268
2025-04-26,nhsn_covid_admissions,4,US,1,1,1,5643.0,15.027467659046607,15.027467659046607
2025-04-26,nhsn_covid_admissions,4,states,51,1,51,5554.0,15.160244868563197,15.160244868563197
2025-04-26,nhsn_covid_admissions,11,US,1,1,1,5643.0,7.318802055644161,7.318802055644161
2025-04-26,nhsn_covid_admissions,11,states,51,1,51,5554.0,7.346056895930861,7.382066978754051
2025-04-26,nhsn_flu_admissions,4,US,1,1,1,3313.0,17.29550256565047,17.29550256565047
2025-04-26,nhsn_flu_admissions,4,states,51,1,51,3125.0,18.048,18.56
2025-04-26,nhsn_flu_admissions,11,US,1,1,1,3313.0,7.24418955629339,7.24418955629339
2025-04-26,nhsn_flu_admissions,11,states,51,1,51,3125.0,7.104,7.104
2025-04-26,nhsn_rsv_admissions,4,US,1,1,1,1543.0,20.99805573558004,20.99805573558004
2025-04-26,nhsn_rsv_admissions,4,states,51,1,51,1517.0,21.292023731048122,21.292023731048122
2025-04-26,nhsn_rsv_admissions,11,US,1,1,1,1543.0,10.758263123784834,10.758263123784834
2025-04-26,nhsn_rsv_admissions,11,states,51,1,51,1517.0,10.87673038892551,11.008569545154911
2025-04-26,nssp_covid_proportion,11,US,1,1,1,0.0044999998062849045,2.2222185429230037,2.2222185429230037
2025-04-26,nssp_covid_proportion,11,states,49,1,49,0.20749999955296516,4.819276842785765,5.204818806188262
2025-04-26,nssp_flu_proportion,11,US,1,1,1,0.005799999926239252,3.4482780768670307,3.4482780768670307
2025-04-26,nssp_flu_proportion,11,states,49,1,49,0.29040000191889703,4.407714400435148,4.7520669113317435
2025-04-26,nssp_rsv_proportion,11,US,1,1,1,0.0008999999845400453,11.111111829724221,11.111111829724221
2025-04-26,nssp_rsv_proportion,11,states,49,1,49,0.05560000057448633,10.611511918573568,11.690648439947052
2025-05-03,nhsn_covid_admissions,4,US,1,1,1,4716.0,6.870229007633588,6.870229007633588
2025-05-03,nhsn_covid_admissions,4,states,51,1,51,4650.0,6.838709677419355,8.043010752688172
2025-05-03,nhsn_covid_admissions,11,US,1,1,1,4716.0,3.1806615776081424,3.1806615776081424
2025-05-03,nhsn_covid_admissions,11,states,51,1,51,4650.0,3.225806451612903,4.774193548387097
2025-05-03,nhsn_flu_admissions,4,US,1,1,1,2545.0,11.63064833005894,11.63064833005894
2025-05-03,nhsn_flu_admissions,4,states,51,1,51,2407.0,10.80182800166182,11.54964686331533
2025-05-03,nhsn_flu_admissions,11,US,1,1,1,2545.0,6.051080550098232,6.051080550098232
2025-05-03,nhsn_flu_admissions,11,states,51,1,51,2407.0,6.273369339426672,7.104279185708351
2025-05-03,nhsn_rsv_admissions,4,US,1,1,1,1186.0,11.720067453625632,11.720067453625632
2025-05-03,nhsn_rsv_admissions,4,states,51,1,51,1161.0,11.627906976744185,13.350559862187769
2025-05-03,nhsn_rsv_admissions,11,US,1,1,1,1186.0,7.082630691399663,7.082630691399663
2025-05-03,nhsn_rsv_admissions,11,states,51,1,51,1161.0,7.235142118863049,8.957795004306632
2025-05-03,nssp_covid_proportion,11,US,1,1,1,0.003800000064074993,2.631580559768973,2.631580559768973
2025-05-03,nssp_covid_proportion,11,states,49,1,49,0.18030000012367964,5.268996687069174,5.490849488400956
2025-05-03,nssp_flu_proportion,11,US,1,1,1,0.00430000014603138,2.3255881951618878,2.3255881951618878
2025-05-03,nssp_flu_proportion,11,states,49,1,49,0.21360000036656857,4.634831863618238,4.634832081624459
2025-05-03,nssp_rsv_proportion,11,US,1,1,1,0.000699999975040555,14.285715473625775,14.285715473625775
2025-05-03,nssp_rsv_proportion,11,states,49,1,49,0.04090000028372742,10.513447378872009,10.51344908667623
2025-05-10,nhsn_covid_admissions,4,US,1,1,1,4163.0,9.392265193370166,9.392265193370166
2025-05-10,nhsn_covid_admissions,4,states,51,1,51,4083.0,9.502816556453588,10.286554004408524
2025-05-10,nhsn_covid_admissions,11,US,1,1,1,4163.0,3.60317079029546,3.60317079029546
2025-05-10,nhsn_covid_admissions,11,states,51,1,51,4083.0,3.428851334802841,3.526818515797208
2025-05-10,nhsn_flu_admissions,4,US,1,1,1,2183.0,10.032065964269353,10.032065964269353
2025-05-10,nhsn_flu_admissions,4,states,51,1,51,1971.0,10.705225773718924,11.618467782851344
2025-05-10,nhsn_flu_admissions,11,US,1,1,1,2183.0,4.809894640403115,4.809894640403115
2025-05-10,nhsn_flu_admissions,11,states,51,1,51,1971.0,4.718417047184171,4.718417047184171
2025-05-10,nhsn_rsv_admissions,4,US,1,1,1,892.0,10.426008968609866,10.426008968609866
2025-05-10,nhsn_rsv_admissions,4,states,51,1,51,865.0,10.751445086705202,11.907514450867051
2025-05-10,nhsn_rsv_admissions,11,US,1,1,1,892.0,3.475336322869955,3.475336322869955
2025-05-10,nhsn_rsv_admissions,11,states,51,1,51,865.0,3.5838150289017343,3.5838150289017343
2025-05-10,nssp_covid_proportion,11,US,1,1,1,0.0035000001080334187,5.714282483166677,5.714282483166677
2025-05-10,nssp_covid_proportion,11,states,49,1,49,0.16320000041741878,5.698529881853878,5.698530024519713
2025-05-10,nssp_flu_proportion,11,US,1,1,1,0.003599999938160181,2.7777795743105527,2.7777795743105527
2025-05-10,nssp_flu_proportion,11,states,49,1,49,0.1708000009530224,5.152226250145002,5.269322341947614
2025-05-10,nssp_rsv_proportion,11,US,1,1,1,0.0005000000237487257,20.000005820765814,20.000005820765814
2025-05-10,nssp_rsv_proportion,11,states,49,1,49,0.02880000019649742,13.194446572739228,13.88889124753987
2025-05-17,nhsn_covid_admissions,4,US,1,1,1,3962.0,14.235234729934376,14.235234729934376
2025-05-17,nhsn_covid_admissions,4,states,51,1,51,3868.0,13.90899689762151,13.90899689762151
2025-05-17,nhsn_covid_admissions,11,US,1,1,1,3962.0,6.688541140837961,6.688541140837961
2025-05-17,nhsn_covid_admissions,11,states,51,1,51,3868.0,6.204756980351603,6.2564632885212
2025-05-17,nhsn_flu_admissions,4,US,1,1,1,1899.0,13.849394418114798,13.849394418114798
2025-05-17,nhsn_flu_admissions,4,states,51,1,51,1695.0,13.569321533923304,13.687315634218288
2025-05-17,nhsn_flu_admissions,11,US,1,1,1,1899.0,8.267509215376514,8.267509215376514
2025-05-17,nhsn_flu_admissions,11,states,51,1,51,1695.0,7.433628318584071,7.551622418879056
2025-05-17,nhsn_rsv_admissions,4,US,1,1,1,800.0,25.25,25.25
2025-05-17,nhsn_rsv_admissions,4,states,51,1,51,788.0,25.634517766497463,25.634517766497463
2025-05-17,nhsn_rsv_admissions,11,US,1,1,1,800.0,19.375,19.375
2025-05-17,nhsn_rsv_admissions,11,states,51,1,51,788.0,19.67005076142132,19.67005076142132
2025-05-17,nssp_covid_proportion,11,US,1,1,1,0.0034000000450760126,2.941171435323517,2.941171435323517
2025-05-17,nssp_covid_proportion,11,states,49,1,49,0.1618000007001683,5.933252118561165,6.180471205662103
2025-05-17,nssp_flu_proportion,11,US,1,1,1,0.0031999999191612005,3.124994770405333,3.124994770405333
2025-05-17,nssp_flu_proportion,11,states,49,1,49,0.14720000118541066,5.027174605627879,5.298913272262275
2025-05-17,nssp_rsv_proportion,11,US,1,1,1,0.00039999998989515007,0.0,0.0
2025-05-17,nssp_rsv_proportion,11,states,49,1,49,0.02230000042618485,13.901346110242676,14.798207383268974
2025-05-24,nhsn_covid_admissions,4,US,1,1,1,3698.0,14.33207138994051,14.33207138994051
2025-05-24,nhsn_covid_admissions,4,states,51,1,51,3594.0,14.468558708959376,14.468558708959376
2025-05-24,nhsn_covid_admissions,11,US,1,1,1,3698.0,4.137371552190373,4.137371552190373
2025-05-24,nhsn_covid_admissions,11,states,51,1,51,3594.0,4.090150250417362,4.47968836950473
2025-05-24,nhsn_flu_admissions,4,US,1,1,1,1744.0,8.887614678899082,8.887614678899082
2025-05-24,nhsn_flu_admissions,4,states,51,1,51,1570.0,8.789808917197453,20.50955414012739
2025-05-24,nhsn_flu_admissions,11,US,1,1,1,1744.0,5.275229357798165,5.275229357798165
2025-05-24,nhsn_flu_admissions,11,states,51,1,51,1570.0,4.777070063694268,5.031847133757962
2025-05-24,nhsn_rsv_admissions,4,US,1,1,1,610.0,18.19672131147541,18.19672131147541
2025-05-24,nhsn_rsv_admissions,4,states,51,1,51,599.0,18.196994991652755,18.196994991652755
2025-05-24,nhsn_rsv_admissions,11,US,1,1,1,610.0,3.9344262295081966,3.9344262295081966
2025-05-24,nhsn_rsv_admissions,11,states,51,1,51,599.0,3.672787979966611,4.340567612687813
2025-05-24,nssp_covid_proportion,11,US,1,1,1,0.0032999999821186066,3.030304954523236,3.030304954523236
2025-05-24,nssp_covid_proportion,11,states,49,1,49,0.15330000023823231,6.523157279966261,7.045010108407687
2025-05-24,nssp_flu_proportion,11,US,1,1,1,0.00279999990016222,3.5714226318711235,3.5714226318711235
2025-05-24,nssp_flu_proportion,11,states,49,1,49,0.13059999916004017,4.747320016430374,5.05359874657708
2025-05-24,nssp_rsv_proportion,11,US,1,1,1,0.00039999998989515007,25.00000181898945,25.00000181898945
2025-05-24,nssp_rsv_proportion,11,states,49,1,49,0.018700000051467214,16.042782439222037,19.251338265615754
2025-05-31,nhsn_covid_admissions,4,US,1,1,1,3849.0,11.327617563003377,11.327617563003377
2025-05-31,nhsn_covid_admissions,4,states,51,1,51,3708.0,11.407766990291263,14.374325782092772
2025-05-31,nhsn_covid_admissions,11,US,1,1,1,3849.0,6.2094050402702,6.2094050402702
2025-05-31,nhsn_covid_admissions,11,states,51,1,51,3708.0,6.121898597626753,6.175836030204962
2025-05-31,nhsn_flu_admissions,4,US,1,1,1,1851.0,11.831442463533225,11.831442463533225
2025-05-31,nhsn_flu_admissions,4,states,51,1,51,1594.0,12.672521957340026,12.672521957340026
2025-05-31,nhsn_flu_admissions,11,US,1,1,1,1851.0,6.37493246893571,6.37493246893571
2025-05-31,nhsn_flu_admissions,11,states,51,1,51,1594.0,6.461731493099122,6.461731493099122
2025-05-31,nhsn_rsv_admissions,4,US,1,1,1,592.0,29.72972972972973,29.72972972972973
2025-05-31,nhsn_rsv_admissions,4,states,51,1,51,586.0,29.69283276450512,29.69283276450512
2025-05-31,nhsn_rsv_admissions,11,US,1,1,1,592.0,8.952702702702704,8.952702702702704
2025-05-31,nhsn_rsv_admissions,11,states,51,1,51,586.0,8.703071672354948,8.703071672354948
2025-05-31,nssp_covid_proportion,11,US,1,1,1,0.003599999938160181,2.7777795743105527,2.7777795743105527
2025-05-31,nssp_covid_proportion,11,states,49,1,49,0.15940000105183572,4.830615331737256,5.0815566629924485
2025-05-31,nssp_flu_proportion,11,US,1,1,1,0.00279999990016222,3.5714226318711235,3.5714226318711235
2025-05-31,nssp_flu_proportion,11,states,49,1,49,0.1234000006079441,4.78119920146717,4.94327498907928
2025-05-31,nssp_rsv_proportion,11,US,1,1,1,0.0003000000142492354,9.701276358125333e-06,9.701276358125333e-06
2025-05-31,nssp_rsv_proportion,11,states,49,1,49,0.01549999989947537,11.61290502624634,11.612905777312937
2025-06-07,nhsn_covid_admissions,4,US,1,1,1,3769.0,14.56619793048554,14.56619793048554
2025-06-07,nhsn_covid_admissions,4,states,51,1,51,3599.0,14.615170880800223,14.615170880800223
2025-06-07,nhsn_covid_admissions,11,US,1,1,1,3769.0,6.898381533563279,6.898381533563279
2025-06-07,nhsn_covid_admissions,11,states,51,1,51,3599.0,6.585162545151431,6.640733537093637
2025-06-07,nhsn_flu_admissions,4,US,1,1,1,1534.0,9.973924380704041,9.973924380704041
2025-06-07,nhsn_flu_admissions,4,states,51,1,51,1347.0,9.57683741648107,18.485523385300667
2025-06-07,nhsn_flu_admissions,11,US,1,1,1,1534.0,9.973924380704041,9.973924380704041
2025-06-07,nhsn_flu_admissions,11,states,51,1,51,1347.0,9.57683741648107,18.485523385300667
2025-06-07,nhsn_rsv_admissions,4,US,1,1,1,477.0,20.545073375262053,20.545073375262053
2025-06-07,nhsn_rsv_admissions,4,states,51,1,51,470.0,20.638297872340427,20.638297872340427
2025-06-07,nhsn_rsv_admissions,11,US,1,1,1,477.0,9.014675052410901,9.014675052410901
2025-06-07,nhsn_rsv_admissions,11,states,51,1,51,470.0,8.936170212765957,8.936170212765957
