candidate,seed,target,season,geography,location,wis,scaled_wis,covered_50,covered_80,covered_90,covered_95
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,20,0.005201046426515507,0.09251242636494546,0.24736842105263157,0.4842105263157895,0.6,0.6947368421052632
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,21,0.0051922783939325635,0.07799728201812355,0.2736842105263158,0.46842105263157896,0.5736842105263158,0.6736842105263158
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,22,0.006750408971854018,0.09672461074716478,0.35789473684210527,0.6052631578947368,0.6947368421052632,0.7368421052631579
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,23,0.005829603471870065,0.10614725285923156,0.1736842105263158,0.25263157894736843,0.33157894736842103,0.42105263157894735
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,24,0.006142766806451581,0.09745781957417943,0.32105263157894737,0.5,0.6157894736842106,0.6789473684210526
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,25,0.00570554657175062,0.0967862755850615,0.28421052631578947,0.4842105263157895,0.5684210526315789,0.6421052631578947
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,26,0.004651227404907635,0.07291474650985574,0.15263157894736842,0.3105263157894737,0.47368421052631576,0.5368421052631579
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,27,0.00673431178506032,0.09454321253179108,0.23684210526315788,0.4789473684210526,0.5736842105263158,0.6421052631578947
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,28,0.004820925565576673,0.06432192533339166,0.3526315789473684,0.5263157894736842,0.6421052631578947,0.7315789473684211
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,29,0.012242478190761309,0.19644550330040228,0.08421052631578947,0.18421052631578946,0.20526315789473684,0.24210526315789474
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,30,0.00502361500390088,0.07043768533559921,0.1631578947368421,0.2894736842105263,0.3894736842105263,0.47368421052631576
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,31,0.003892849533827695,0.09626236879057608,0.1736842105263158,0.3526315789473684,0.4631578947368421,0.531578947368421
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,32,0.0026462649874092734,0.06766211096546489,0.2789473684210526,0.5842105263157895,0.6947368421052632,0.8
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,33,0.00487998702582476,0.07111613054304641,0.30526315789473685,0.4421052631578947,0.5736842105263158,0.6368421052631579
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,34,0.0067782489144942865,0.10579449839567498,0.3,0.5157894736842106,0.6052631578947368,0.6473684210526316
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,35,0.006704614517514497,0.10556786694308219,0.3157894736842105,0.47368421052631576,0.531578947368421,0.6052631578947368
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,36,0.0056587621396162,0.11796465914381424,0.2789473684210526,0.46842105263157896,0.5631578947368421,0.6473684210526316
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,37,0.008554113007178562,0.08520040394046671,0.4473684210526316,0.7,0.7578947368421053,0.8210526315789474
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,38,0.006320600299281626,0.1591689969072301,0.1736842105263158,0.2894736842105263,0.3473684210526316,0.42105263157894735
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,39,0.005827967091693715,0.09119023265095187,0.20526315789473684,0.4368421052631579,0.5210526315789473,0.5947368421052631
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,40,0.003554559355458347,0.06207755486715473,0.32105263157894737,0.5421052631578948,0.6105263157894737,0.6736842105263158
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,41,0.003580145125689356,0.06447226895137269,0.3631578947368421,0.6157894736842106,0.7473684210526316,0.8105263157894737
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,42,0.004201862736112141,0.0788934454943563,0.3263157894736842,0.5210526315789473,0.6368421052631579,0.6684210526315789
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,44,0.004826023898835217,0.11828497081404302,0.16842105263157894,0.3526315789473684,0.4368421052631579,0.5105263157894737
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,45,0.004692052248573096,0.047746567018781216,0.3631578947368421,0.631578947368421,0.7368421052631579,0.8052631578947368
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,46,0.004868901992719414,0.0826779078604539,0.18947368421052632,0.38421052631578945,0.45789473684210524,0.5526315789473685
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,47,0.004816393877602836,0.0712168481450398,0.3684210526315789,0.5789473684210527,0.6631578947368421,0.7157894736842105
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,48,0.005479349717637551,0.08233433820295939,0.43157894736842106,0.6736842105263158,0.7421052631578947,0.8157894736842105
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,49,0.004414158531112493,0.08521545010517997,0.34210526315789475,0.6052631578947368,0.7263157894736842,0.7894736842105263
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,50,0.00575969309881471,0.09916845587840621,0.11052631578947368,0.23157894736842105,0.29473684210526313,0.34210526315789475
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,51,0.004732427202048245,0.06824961567655753,0.37894736842105264,0.6368421052631579,0.6947368421052632,0.7631578947368421
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,53,0.0031073321904802613,0.058507495333569144,0.3894736842105263,0.6789473684210526,0.7947368421052632,0.8368421052631579
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,54,0.004470980825540782,0.06783466963826945,0.23157894736842105,0.4368421052631579,0.5105263157894737,0.5894736842105263
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,55,0.006289580429544427,0.09752802117156768,0.22105263157894736,0.4263157894736842,0.5210526315789473,0.5894736842105263
direct,43,wk inc flu prop ed visits,2025-2026,states_dc,56,0.008691117316166898,0.15637131507007726,0.12105263157894737,0.23157894736842105,0.30526315789473685,0.32105263157894737
direct,43,wk inc rsv hosp,2025-2026,US,US,571.7108208115185,0.06039624137032732,0.3592233009708738,0.5679611650485437,0.7427184466019418,0.8106796116504854
direct,43,wk inc rsv hosp,2025-2026,states_dc,01,9.421854594103763,0.05890501138797048,0.3106796116504854,0.587378640776699,0.7087378640776699,0.7766990291262136
direct,43,wk inc rsv hosp,2025-2026,states_dc,02,2.0382925016704467,0.07452623822261287,0.11165048543689321,0.24757281553398058,0.3058252427184466,0.3737864077669903
direct,43,wk inc rsv hosp,2025-2026,states_dc,04,7.053204195947336,0.021250994197595616,0.41262135922330095,0.616504854368932,0.7475728155339806,0.8155339805825242
direct,43,wk inc rsv hosp,2025-2026,states_dc,05,7.639149280025808,0.10478942551618428,0.3300970873786408,0.5097087378640777,0.6019417475728155,0.6456310679611651
direct,43,wk inc rsv hosp,2025-2026,states_dc,06,32.37383530561181,0.04489818438899571,0.44660194174757284,0.7330097087378641,0.8398058252427184,0.9223300970873787
direct,43,wk inc rsv hosp,2025-2026,states_dc,08,14.23978594257058,0.06402781185421967,0.22815533980582525,0.42718446601941745,0.5097087378640777,0.5485436893203883
direct,43,wk inc rsv hosp,2025-2026,states_dc,09,7.052754962295744,0.055621128045022346,0.2961165048543689,0.4854368932038835,0.6213592233009708,0.6844660194174758
direct,43,wk inc rsv hosp,2025-2026,states_dc,10,4.913186579312082,0.0718301875094356,0.19902912621359223,0.4174757281553398,0.5194174757281553,0.6262135922330098
direct,43,wk inc rsv hosp,2025-2026,states_dc,11,1.4992599519392358,0.15617293648335678,0.12135922330097088,0.25728155339805825,0.2815533980582524,0.30097087378640774
direct,43,wk inc rsv hosp,2025-2026,states_dc,12,56.026168766688976,0.09274319710367764,0.21359223300970873,0.5533980582524272,0.6893203883495146,0.8009708737864077
direct,43,wk inc rsv hosp,2025-2026,states_dc,13,15.285892867171448,0.037529811392045365,0.529126213592233,0.7621359223300971,0.8252427184466019,0.8980582524271845
direct,43,wk inc rsv hosp,2025-2026,states_dc,15,3.9437440948536775,0.15526550621800458,0.2524271844660194,0.4320388349514563,0.5922330097087378,0.6601941747572816
direct,43,wk inc rsv hosp,2025-2026,states_dc,16,4.168548843160257,0.06130218887000377,0.18446601941747573,0.3106796116504854,0.3640776699029126,0.4029126213592233
direct,43,wk inc rsv hosp,2025-2026,states_dc,17,25.861551020236043,0.05405841294158665,0.2669902912621359,0.5339805825242718,0.6893203883495146,0.7524271844660194
direct,43,wk inc rsv hosp,2025-2026,states_dc,18,14.086608444812784,0.06527621524360326,0.3058252427184466,0.5679611650485437,0.7135922330097088,0.8058252427184466
direct,43,wk inc rsv hosp,2025-2026,states_dc,19,7.12850515196613,0.07288859846142924,0.24757281553398058,0.4854368932038835,0.5728155339805825,0.6407766990291263
direct,43,wk inc rsv hosp,2025-2026,states_dc,20,5.766083907965391,0.06153771212666062,0.2815533980582524,0.5,0.6116504854368932,0.6650485436893204
direct,43,wk inc rsv hosp,2025-2026,states_dc,21,9.165377507731366,0.05369287390244774,0.3300970873786408,0.5728155339805825,0.7281553398058253,0.8252427184466019
direct,43,wk inc rsv hosp,2025-2026,states_dc,22,11.885983087241149,0.07274162369230479,0.25728155339805825,0.5145631067961165,0.6407766990291263,0.7572815533980582
direct,43,wk inc rsv hosp,2025-2026,states_dc,23,1.8053512851452043,0.07338826817588677,0.21844660194174756,0.4029126213592233,0.4563106796116505,0.49029126213592233
direct,43,wk inc rsv hosp,2025-2026,states_dc,24,10.125106342498503,0.062212646642567176,0.28640776699029125,0.5388349514563107,0.616504854368932,0.6990291262135923
direct,43,wk inc rsv hosp,2025-2026,states_dc,25,15.954153364273367,0.06545294097643482,0.3155339805825243,0.5533980582524272,0.6990291262135923,0.7864077669902912
direct,43,wk inc rsv hosp,2025-2026,states_dc,26,18.513259523607353,0.05212066128200679,0.2815533980582524,0.5776699029126213,0.7087378640776699,0.7864077669902912
direct,43,wk inc rsv hosp,2025-2026,states_dc,27,11.154195207926406,0.05336935506184883,0.21844660194174756,0.5339805825242718,0.7427184466019418,0.8349514563106796
direct,43,wk inc rsv hosp,2025-2026,states_dc,28,4.811870567074732,0.06257308805716225,0.21359223300970873,0.39805825242718446,0.46601941747572817,0.5242718446601942
direct,43,wk inc rsv hosp,2025-2026,states_dc,29,9.29342167569868,0.05042550598144378,0.34951456310679613,0.5679611650485437,0.7184466019417476,0.7815533980582524
direct,43,wk inc rsv hosp,2025-2026,states_dc,30,3.989667614573202,0.0745732264406206,0.16019417475728157,0.2621359223300971,0.33495145631067963,0.36893203883495146
direct,43,wk inc rsv hosp,2025-2026,states_dc,31,4.571215081186927,0.05905961938604602,0.24757281553398058,0.5145631067961165,0.6504854368932039,0.6844660194174758
direct,43,wk inc rsv hosp,2025-2026,states_dc,32,7.664427468889115,0.09324123085385698,0.10679611650485436,0.2766990291262136,0.32038834951456313,0.3640776699029126
direct,43,wk inc rsv hosp,2025-2026,states_dc,33,4.838211457454343,0.10360194824844242,0.08737864077669903,0.1941747572815534,0.27184466019417475,0.3446601941747573
direct,43,wk inc rsv hosp,2025-2026,states_dc,34,19.826145805549576,0.041116028759705076,0.4223300970873786,0.7233009708737864,0.8398058252427184,0.912621359223301
direct,43,wk inc rsv hosp,2025-2026,states_dc,35,4.2868411314369,0.0273744713758636,0.22815533980582525,0.42718446601941745,0.5145631067961165,0.5388349514563107
direct,43,wk inc rsv hosp,2025-2026,states_dc,36,63.94625116028128,0.07445998357069131,0.36893203883495146,0.6407766990291263,0.7766990291262136,0.8300970873786407
direct,43,wk inc rsv hosp,2025-2026,states_dc,37,17.24524544061589,0.03265217577652992,0.3883495145631068,0.6407766990291263,0.8155339805825242,0.8932038834951457
direct,43,wk inc rsv hosp,2025-2026,states_dc,38,2.1629865043012098,0.05845916703647312,0.1796116504854369,0.34951456310679613,0.4077669902912621,0.4320388349514563
direct,43,wk inc rsv hosp,2025-2026,states_dc,39,29.79642136873969,0.061524697200629926,0.2524271844660194,0.49514563106796117,0.616504854368932,0.7281553398058253
direct,43,wk inc rsv hosp,2025-2026,states_dc,40,7.9000384755717015,0.05779105903521901,0.18446601941747573,0.3106796116504854,0.3932038834951456,0.46601941747572817
direct,43,wk inc rsv hosp,2025-2026,states_dc,41,7.887880088594188,0.053860579697221446,0.2621359223300971,0.39805825242718446,0.49514563106796117,0.5485436893203883
direct,43,wk inc rsv hosp,2025-2026,states_dc,42,40.559536140193515,0.04615331575627406,0.47572815533980584,0.7427184466019418,0.8786407766990292,0.9029126213592233
direct,43,wk inc rsv hosp,2025-2026,states_dc,44,4.089543499665304,0.07309282294727266,0.18446601941747573,0.44660194174757284,0.5388349514563107,0.587378640776699
direct,43,wk inc rsv hosp,2025-2026,states_dc,45,9.846692261196484,0.04622860216524171,0.30097087378640774,0.587378640776699,0.6699029126213593,0.7135922330097088
direct,43,wk inc rsv hosp,2025-2026,states_dc,46,2.3946268129448804,0.06318275025038327,0.13592233009708737,0.25728155339805825,0.3883495145631068,0.4368932038834951
direct,43,wk inc rsv hosp,2025-2026,states_dc,47,11.57220534166718,0.048318185142660466,0.2524271844660194,0.5048543689320388,0.6067961165048543,0.6699029126213593
direct,43,wk inc rsv hosp,2025-2026,states_dc,48,48.51687806537856,0.05601762980702243,0.36893203883495146,0.6359223300970874,0.7330097087378641,0.8009708737864077
direct,43,wk inc rsv hosp,2025-2026,states_dc,49,4.298604539760546,0.021248669163769628,0.13106796116504854,0.2912621359223301,0.3640776699029126,0.38349514563106796
direct,43,wk inc rsv hosp,2025-2026,states_dc,50,1.853092380371472,0.14038577827769874,0.13106796116504854,0.2087378640776699,0.2524271844660194,0.2912621359223301
direct,43,wk inc rsv hosp,2025-2026,states_dc,51,12.736442798500732,0.08605701931839876,0.21844660194174756,0.46601941747572817,0.6019417475728155,0.7233009708737864
direct,43,wk inc rsv hosp,2025-2026,states_dc,53,5.326669093565992,0.03975127999844461,0.3737864077669903,0.5970873786407767,0.6796116504854369,0.7281553398058253
direct,43,wk inc rsv hosp,2025-2026,states_dc,54,8.797696002582363,0.08963521701143465,0.25728155339805825,0.4029126213592233,0.46116504854368934,0.529126213592233
direct,43,wk inc rsv hosp,2025-2026,states_dc,55,13.001042857251111,0.06745028719715232,0.24271844660194175,0.49514563106796117,0.6407766990291263,0.7281553398058253
direct,43,wk inc rsv hosp,2025-2026,states_dc,56,2.1779008974242346,0.05041439399396665,0.10194174757281553,0.22330097087378642,0.32524271844660196,0.35436893203883496
direct,43,wk inc rsv prop ed visits,2025-2026,US,US,0.00031102424754730185,0.0323983575806712,0.6310679611650486,0.8543689320388349,0.9174757281553398,0.9368932038834952
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,01,0.00047804620219472823,0.03684363837413976,0.5048543689320388,0.8300970873786407,0.9514563106796117,0.9805825242718447
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,02,0.0006851433934165922,0.04006686334539339,0.3300970873786408,0.5631067961165048,0.6699029126213593,0.7233009708737864
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,04,0.00017874757313731985,0.023138846066055693,0.48058252427184467,0.6941747572815534,0.7766990291262136,0.8203883495145631
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,05,0.0013174316226979047,0.06199678159249619,0.3106796116504854,0.5194174757281553,0.6650485436893204,0.7766990291262136
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,06,0.00022413811419822913,0.031680298429596236,0.6650485436893204,0.8398058252427184,0.9077669902912622,0.9320388349514563
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,08,0.00035328304334616837,0.036704731975113696,0.4563106796116505,0.6893203883495146,0.7621359223300971,0.8009708737864077
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,09,0.0003236142329772716,0.03796061404466969,0.4174757281553398,0.6067961165048543,0.6747572815533981,0.7281553398058253
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,10,0.000747540914024733,0.034212400057130096,0.2669902912621359,0.5533980582524272,0.6650485436893204,0.7815533980582524
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,11,0.0005785005365542042,0.03812194681492524,0.21844660194174756,0.4174757281553398,0.5194174757281553,0.6504854368932039
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,12,0.0005407115708119837,0.07536049852712333,0.46116504854368934,0.7961165048543689,0.9174757281553398,0.9563106796116505
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,13,0.00032253559667110417,0.0418877400543892,0.46601941747572817,0.7621359223300971,0.8980582524271845,0.9466019417475728
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,15,0.0010698460652001959,0.1711753678813196,0.3786407766990291,0.6116504854368932,0.6941747572815534,0.7378640776699029
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,16,0.0004678379941732163,0.03842611775726901,0.3932038834951456,0.6796116504854369,0.7330097087378641,0.7718446601941747
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,17,0.00048161035433768874,0.037189987737742465,0.5728155339805825,0.8058252427184466,0.8689320388349514,0.9029126213592233
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,18,0.0003443917922981639,0.031668211697279965,0.5922330097087378,0.7864077669902912,0.8786407766990292,0.9320388349514563
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,19,0.0012112615308562955,0.0860576585936606,0.44660194174757284,0.6213592233009708,0.6893203883495146,0.7330097087378641
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,20,0.00041091773085607624,0.04203762084502395,0.41262135922330095,0.6601941747572816,0.7330097087378641,0.7718446601941747
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,21,0.0004896923301520481,0.0277839614776599,0.47572815533980584,0.7330097087378641,0.8737864077669902,0.9466019417475728
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,22,0.0004341527708588519,0.033396366300096035,0.5533980582524272,0.8398058252427184,0.8980582524271845,0.9223300970873787
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,23,0.00039827706636046405,0.045387702305695186,0.3300970873786408,0.5631067961165048,0.6504854368932039,0.7233009708737864
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,24,0.0003683312442075942,0.02849758191129094,0.44660194174757284,0.6747572815533981,0.7766990291262136,0.8349514563106796
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,25,0.0006762995771027893,0.048654643727507725,0.3592233009708738,0.529126213592233,0.7038834951456311,0.7912621359223301
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,26,0.0003777842802151953,0.031880529009816375,0.5436893203883495,0.7427184466019418,0.8300970873786407,0.883495145631068
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,27,0.0004171120129077473,0.028569317101435454,0.46601941747572817,0.7038834951456311,0.8106796116504854,0.8883495145631068
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,28,0.0005001776228595841,0.0431187611397007,0.3155339805825243,0.6456310679611651,0.7864077669902912,0.8203883495145631
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,29,0.0015404460525870391,0.12225762306214924,0.18446601941747573,0.4320388349514563,0.5339805825242718,0.6310679611650486
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,30,0.0005241165421906543,0.04031665625976033,0.41262135922330095,0.5631067961165048,0.6310679611650486,0.7087378640776699
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,31,0.00043320999335539674,0.06301236301131494,0.3737864077669903,0.6019417475728155,0.6796116504854369,0.7669902912621359
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,32,0.0003168947690722562,0.037281735511821235,0.45145631067961167,0.6747572815533981,0.7669902912621359,0.8446601941747572
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,33,0.0005065208805563752,0.03903821862090243,0.3737864077669903,0.5922330097087378,0.6844660194174758,0.7961165048543689
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,34,0.0004136862644760572,0.04436314053596124,0.5631067961165048,0.7669902912621359,0.8592233009708737,0.8786407766990292
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,35,0.0004207524682762831,0.022898093530203608,0.46116504854368934,0.6504854368932039,0.7766990291262136,0.8543689320388349
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,36,0.0003395062392738998,0.039592564952266054,0.5679611650485437,0.7669902912621359,0.8446601941747572,0.883495145631068
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,37,0.0005394617138095327,0.036024154095668295,0.5436893203883495,0.7475728155339806,0.8495145631067961,0.883495145631068
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,38,0.0006999419758723068,0.07587447142947518,0.2961165048543689,0.5097087378640777,0.5631067961165048,0.616504854368932
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,39,0.00030301976373206096,0.035031185719790366,0.529126213592233,0.7135922330097088,0.7815533980582524,0.8203883495145631
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,40,0.00039237684167389356,0.026202126019683816,0.5388349514563107,0.7669902912621359,0.8592233009708737,0.8932038834951457
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,41,0.0004163409278117456,0.037849175460702926,0.39805825242718446,0.5728155339805825,0.616504854368932,0.6601941747572816
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,42,0.0002951546630436929,0.027976745912830343,0.5048543689320388,0.7912621359223301,0.8689320388349514,0.9271844660194175
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,44,0.0007811675758266508,0.08422291430123463,0.22330097087378642,0.3737864077669903,0.4563106796116505,0.5097087378640777
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,45,0.0004545094401022109,0.04218185114954739,0.3640776699029126,0.6601941747572816,0.7815533980582524,0.8300970873786407
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,46,0.0009221371249062175,0.06843318218203438,0.2524271844660194,0.5,0.558252427184466,0.5922330097087378
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,47,0.0004289031306267294,0.0319480916384267,0.5339805825242718,0.8106796116504854,0.9223300970873787,0.9757281553398058
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,48,0.0004764991417730268,0.03536171757736453,0.6699029126213593,0.8640776699029126,0.912621359223301,0.9368932038834952
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,49,0.0003520504456478264,0.026321530288764328,0.3155339805825243,0.5922330097087378,0.6941747572815534,0.7475728155339806
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,50,0.0006583305109112552,0.04652512386298534,0.3155339805825243,0.46601941747572817,0.5631067961165048,0.6116504854368932
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,51,0.00030764337047786396,0.03099681199224477,0.46116504854368934,0.7961165048543689,0.9077669902912622,0.941747572815534
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,53,0.00044601791436375604,0.03991211722793527,0.6019417475728155,0.7815533980582524,0.8349514563106796,0.8932038834951457
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,54,0.0008841660357513854,0.041558922974586326,0.3155339805825243,0.5631067961165048,0.6844660194174758,0.7621359223300971
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,55,0.00029547521894737706,0.026922572386836537,0.6407766990291263,0.8398058252427184,0.8883495145631068,0.9029126213592233
direct,43,wk inc rsv prop ed visits,2025-2026,states_dc,56,0.0010644939243690797,0.1234195885259084,0.12135922330097088,0.3106796116504854,0.3640776699029126,0.38349514563106796
direct,44,wk inc covid hosp,2025-2026,US,US,1079.268821486364,0.039623362946533125,0.23300970873786409,0.3786407766990291,0.4854368932038835,0.5776699029126213
direct,44,wk inc covid hosp,2025-2026,states_dc,01,21.61254215061866,0.04421551286898283,0.46116504854368934,0.7087378640776699,0.7961165048543689,0.8495145631067961
direct,44,wk inc covid hosp,2025-2026,states_dc,02,2.955053687580624,0.07519221454919253,0.1796116504854369,0.33980582524271846,0.4029126213592233,0.4854368932038835
direct,44,wk inc covid hosp,2025-2026,states_dc,04,22.496624377374662,0.030119996626592423,0.27184466019417475,0.5097087378640777,0.6504854368932039,0.7281553398058253
direct,44,wk inc covid hosp,2025-2026,states_dc,05,7.980718639998846,0.024746419071008996,0.30097087378640774,0.5485436893203883,0.6456310679611651,0.6844660194174758
direct,44,wk inc covid hosp,2025-2026,states_dc,06,99.91468509817385,0.032706379990173326,0.4077669902912621,0.6213592233009708,0.7475728155339806,0.8106796116504854
direct,44,wk inc covid hosp,2025-2026,states_dc,08,17.423040216304976,0.036503332624978624,0.2621359223300971,0.4223300970873786,0.5388349514563107,0.616504854368932
direct,44,wk inc covid hosp,2025-2026,states_dc,09,15.39573720739556,0.04163261291687183,0.21844660194174756,0.46116504854368934,0.6213592233009708,0.7135922330097088
direct,44,wk inc covid hosp,2025-2026,states_dc,10,5.617238594808737,0.0708352953224084,0.23786407766990292,0.48058252427184467,0.5533980582524272,0.616504854368932
direct,44,wk inc covid hosp,2025-2026,states_dc,11,3.6562021381511336,0.05253164682604489,0.25728155339805825,0.4563106796116505,0.5145631067961165,0.587378640776699
direct,44,wk inc covid hosp,2025-2026,states_dc,12,92.6439622948833,0.044712342283292704,0.3786407766990291,0.6456310679611651,0.7087378640776699,0.7524271844660194
direct,44,wk inc covid hosp,2025-2026,states_dc,13,28.2261947893563,0.02695654544749213,0.33495145631067963,0.5728155339805825,0.7038834951456311,0.7718446601941747
direct,44,wk inc covid hosp,2025-2026,states_dc,15,4.4184032512632765,0.040573037726805865,0.28640776699029125,0.4563106796116505,0.5339805825242718,0.6067961165048543
direct,44,wk inc covid hosp,2025-2026,states_dc,16,6.182600080352386,0.03762994850701366,0.23300970873786409,0.3640776699029126,0.45145631067961167,0.529126213592233
direct,44,wk inc covid hosp,2025-2026,states_dc,17,61.430623492452355,0.043438428520343214,0.2766990291262136,0.4854368932038835,0.5922330097087378,0.6650485436893204
direct,44,wk inc covid hosp,2025-2026,states_dc,18,25.327223001623413,0.029705870912464082,0.25728155339805825,0.5,0.6553398058252428,0.7233009708737864
direct,44,wk inc covid hosp,2025-2026,states_dc,19,11.208935001852982,0.03306471692646994,0.2961165048543689,0.49029126213592233,0.6213592233009708,0.6990291262135923
direct,44,wk inc covid hosp,2025-2026,states_dc,20,11.635387869060493,0.03686753966981953,0.21844660194174756,0.46601941747572817,0.5825242718446602,0.6650485436893204
direct,44,wk inc covid hosp,2025-2026,states_dc,21,16.246731988290737,0.03465600819498179,0.3300970873786408,0.6310679611650486,0.7378640776699029,0.7718446601941747
direct,44,wk inc covid hosp,2025-2026,states_dc,22,17.45735421775413,0.04790713599943783,0.3446601941747573,0.5728155339805825,0.6504854368932039,0.7330097087378641
direct,44,wk inc covid hosp,2025-2026,states_dc,23,4.599231349279286,0.04013291201315069,0.1553398058252427,0.32038834951456313,0.39805825242718446,0.46116504854368934
direct,44,wk inc covid hosp,2025-2026,states_dc,24,15.325748933426887,0.034831257239293964,0.33980582524271846,0.5533980582524272,0.6456310679611651,0.6893203883495146
direct,44,wk inc covid hosp,2025-2026,states_dc,25,26.78844835737251,0.032629043086887966,0.2524271844660194,0.5097087378640777,0.6747572815533981,0.7427184466019418
direct,44,wk inc covid hosp,2025-2026,states_dc,26,38.604835157545374,0.03691417323326145,0.24271844660194175,0.49029126213592233,0.5970873786407767,0.6844660194174758
direct,44,wk inc covid hosp,2025-2026,states_dc,27,21.175905219187158,0.04168485279367551,0.3106796116504854,0.5485436893203883,0.6504854368932039,0.6941747572815534
direct,44,wk inc covid hosp,2025-2026,states_dc,28,7.399691837920122,0.04221159357215268,0.4368932038834951,0.6941747572815534,0.8009708737864077,0.8543689320388349
direct,44,wk inc covid hosp,2025-2026,states_dc,29,21.090227866688572,0.028894685146506605,0.2815533980582524,0.6116504854368932,0.7524271844660194,0.8252427184466019
