target,season,geography,location,horizon,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,config_id,seed
wk inc covid hosp,2025-2026,states_dc,28,0,45,227.09608695652173,91.57434782608695,88.26086956521739,47.26086956521739,363.0,21.0,33.0,40.0,44.0,214.72090172359083,99.23055241477601,80.86949350194458,34.62085580687023,340.5756289828526,23.0,39.0,42.0,45.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,28,1,44,228.82521739130436,102.3904347826087,80.78260869565217,45.65217391304348,334.0,27.0,38.0,41.0,41.0,240.06706865502022,127.23524614579604,74.15333017871927,38.6784923305049,363.1546716332525,32.0,37.0,43.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,28,2,43,245.16,112.94260869565217,65.30434782608695,66.91304347826087,387.0,24.0,35.0,40.0,40.0,280.4213337744758,152.13259951173225,63.640216245290496,64.64851801745304,425.3184524210451,24.0,39.0,42.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,28,3,42,273.0273913043478,121.76652173913044,70.3913043478261,80.86956521739131,421.0,26.0,35.0,37.0,41.0,321.4701697713356,172.62252714310944,70.20807240185123,78.63957022637493,492.18820750582637,27.0,36.0,41.0,42.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,29,0,45,605.0826086956522,123.3,441.60869565217394,40.173913043478265,927.0,15.0,27.0,32.0,39.0,735.9838407429194,165.3304565621233,530.76498023742,39.88840394337609,1055.7514295812834,20.0,33.0,37.0,38.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,29,1,44,673.6617391304349,143.05304347826086,467.82608695652175,62.78260869565217,1024.0,17.0,25.0,34.0,38.0,816.1299529492851,228.8892609476516,508.6304179809649,78.61027402066857,1189.3472604688561,22.0,34.0,38.0,41.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,29,2,43,760.4373913043478,163.00260869565219,524.7391304347826,72.69565217391305,1115.0,19.0,29.0,35.0,39.0,904.7275446871137,295.09890362457264,498.44879854158506,111.17984252095584,1343.359150723075,17.0,34.0,36.0,39.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,29,3,42,892.5852173913044,178.5417391304348,597.7826086956521,116.26086956521739,1331.0,14.0,24.0,32.0,35.0,1025.708405526177,349.4956496984678,515.0708270435387,161.1419287841706,1557.366999965408,17.0,29.0,35.0,37.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,30,0,45,212.59826086956522,41.598260869565216,128.69565217391303,42.30434782608695,299.0,11.0,26.0,29.0,32.0,187.45026924963304,48.377479702326454,101.392582545685,37.68020700162159,294.2620905627338,13.0,23.0,32.0,33.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,30,1,44,189.2173913043478,48.608695652173914,105.17391304347827,35.434782608695656,254.0,18.0,24.0,29.0,31.0,189.3118052094871,61.65011701206278,86.81621038027343,40.845477817150886,311.66921751945546,15.0,28.0,33.0,38.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,30,2,43,176.90478260869565,54.94826086956522,75.0,46.95652173913044,267.0,14.0,25.0,26.0,27.0,173.04618301724034,75.87717077550779,58.14526615663608,39.02374608509647,301.6699176715755,19.0,35.0,40.0,40.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,30,3,42,177.00782608695653,61.79043478260869,62.17391304347826,53.04347826086956,278.0,19.0,27.0,32.0,35.0,182.74652493218667,87.17132316102311,63.22931644387482,32.345885327288734,289.5135979859382,22.0,33.0,38.0,38.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,31,0,45,181.05434782608697,54.18478260869565,92.82608695652173,34.04347826086956,270.0,16.0,31.0,35.0,38.0,185.04765858085642,65.6893981213246,92.08809981930018,27.270160640231644,271.0662015843849,20.0,35.0,39.0,42.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,31,1,44,219.27652173913043,61.79826086956522,100.34782608695652,57.130434782608695,324.0,20.0,29.0,32.0,35.0,242.56682313308485,89.69099032117784,102.06876012793062,50.8070726839764,373.64386846997434,22.0,33.0,37.0,40.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,31,2,43,268.54391304347826,69.32652173913044,119.73913043478261,79.47826086956522,392.0,19.0,29.0,30.0,33.0,303.8465374679445,112.59894998616753,109.68266199625945,81.56492548551748,466.67576239139964,18.0,32.0,32.0,39.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,31,3,42,314.30608695652177,77.21913043478261,114.26086956521739,122.82608695652173,465.0,17.0,23.0,28.0,30.0,344.1120999903406,127.7993250444344,109.8785286106904,106.4342463352158,534.4563527384588,19.0,28.0,32.0,36.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,32,0,45,160.07652173913044,50.815652173913044,80.65217391304348,28.60869565217391,231.0,22.0,31.0,40.0,41.0,146.65015578800362,61.709696875763235,45.57946529732712,39.36099361491326,246.64349010553207,19.0,39.0,43.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,32,1,44,152.07608695652175,58.29347826086957,57.69565217391305,36.08695652173913,219.0,21.0,33.0,38.0,39.0,175.06543236079239,85.08509257866154,40.99598691805632,48.98435286407451,281.6205155798031,23.0,36.0,39.0,42.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,32,2,43,172.63739130434783,66.98521739130435,50.17391304347826,55.47826086956522,262.0,24.0,32.0,36.0,39.0,207.93568586157363,106.12345529389061,34.43745186435966,67.37477870332334,329.7844193174445,23.0,36.0,40.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,32,3,42,195.8286956521739,76.56782608695653,38.52173913043478,80.73913043478261,295.0,23.0,32.0,35.0,38.0,232.06677283589872,125.17654241896635,27.15865937591302,79.73157104101935,379.237531636633,26.0,37.0,40.0,42.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,33,0,45,244.18608695652173,47.66434782608696,152.56521739130434,43.95652173913044,362.0,14.0,25.0,29.0,36.0,210.50840891565423,54.902589572747104,120.41457304667959,35.19124629622755,326.4003352411368,13.0,31.0,37.0,40.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,33,1,44,223.2004347826087,54.15695652173913,126.47826086956522,42.565217391304344,322.0,18.0,24.0,30.0,36.0,205.22282599747703,68.26219644323403,99.78915969262475,37.17146986161825,327.24931046130456,21.0,30.0,34.0,40.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,33,2,43,194.1595652173913,61.33347826086957,86.65217391304348,46.17391304347826,293.0,19.0,25.0,32.0,35.0,192.89596812969717,79.97777673804765,77.30531548721459,35.61287590443494,321.4194600580672,20.0,35.0,37.0,39.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,33,3,42,188.1321739130435,67.3495652173913,65.65217391304348,55.130434782608695,288.0,16.0,33.0,37.0,38.0,179.9042452473949,88.57057348260972,60.062509092502246,31.271162672282944,292.9979994142276,21.0,35.0,39.0,41.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,34,0,45,615.594347826087,299.07260869565215,98.73913043478261,217.78260869565216,988.0,21.0,38.0,42.0,44.0,557.442141705532,290.88784233681423,83.63978356738714,182.91451580133062,827.1583821569998,30.0,41.0,41.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,34,1,44,809.5460869565218,335.71999999999997,132.34782608695653,341.4782608695652,1290.0,21.0,36.0,39.0,39.0,828.6270407961456,407.7245431126226,118.61793841006899,302.284559273454,1304.1070898435175,28.0,39.0,39.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,34,2,43,947.8869565217391,373.8,161.34782608695653,412.7391304347826,1504.0,22.0,34.0,38.0,40.0,1098.4244339192294,525.7197847819745,145.80050291801993,426.9041462192351,1712.279198840121,26.0,37.0,39.0,41.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,34,3,42,1166.5386956521738,412.36478260869563,191.17391304347825,563.0,1818.0,19.0,29.0,32.0,38.0,1350.841576213049,619.4886450536603,163.39152278730154,567.9614083720871,2170.624229064984,20.0,33.0,37.0,41.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,35,0,45,193.43826086956523,73.65565217391304,58.30434782608695,61.47826086956522,299.0,21.0,31.0,34.0,38.0,184.7644199280526,76.26003006524783,64.17936788062393,44.32502198218084,284.9363241890436,27.0,38.0,39.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,35,1,44,235.85565217391303,84.37739130434782,53.608695652173914,97.86956521739131,372.0,22.0,31.0,33.0,37.0,220.36942234386382,101.55329158058375,59.03097419318327,59.78515657009681,341.81334990713,26.0,38.0,40.0,42.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,35,2,43,301.1313043478261,95.52260869565218,47.04347826086956,158.56521739130434,427.0,21.0,29.0,32.0,34.0,275.30639505568024,126.66691626962779,51.442103333495346,97.19737545255708,420.28885293615247,24.0,35.0,38.0,41.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,35,3,42,359.3147826086956,106.79304347826087,18.17391304347826,234.3478260869565,540.0,15.0,29.0,32.0,34.0,282.91622693122576,142.13512836958404,27.49310973378132,113.28798882786043,448.0833760007893,21.0,35.0,39.0,41.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,36,0,45,977.5378260869566,529.8856521739131,266.2608695652174,181.3913043478261,1504.0,28.0,39.0,44.0,44.0,888.9660798669239,469.1798775192844,323.12194116303294,96.66426118460657,1382.4390956401485,25.0,41.0,43.0,44.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,36,1,44,1204.7182608695653,598.935652173913,238.65217391304347,367.1304347826087,1785.0,25.0,38.0,39.0,39.0,1222.0416130098195,629.1025571392295,323.64019523719816,269.29886063339194,1886.7229490568086,25.0,40.0,42.0,44.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,36,2,43,1521.688695652174,673.471304347826,221.82608695652172,626.391304347826,2283.0,26.0,32.0,38.0,41.0,1511.9002991373663,796.0364693960047,285.26672810390096,430.5971016374608,2282.0123739081596,22.0,39.0,41.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,36,3,42,1998.6378260869567,749.9421739130435,204.52173913043478,1044.1739130434783,2944.0,21.0,33.0,36.0,38.0,1786.732133293325,967.7338321361075,207.88262584412703,611.1156753130905,2647.604333926641,23.0,35.0,41.0,42.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,37,0,45,814.7108695652174,309.1891304347826,310.17391304347825,195.34782608695653,1313.0,20.0,36.0,41.0,42.0,824.7572523424705,303.09548157572436,314.0483153142425,207.61345545250364,1291.1891033010875,19.0,35.0,40.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,37,1,44,1086.1295652173912,343.17304347826087,440.30434782608694,302.6521739130435,1688.0,21.0,34.0,36.0,38.0,1179.2259252477954,427.34011408094824,405.5624454535236,346.3233657133236,1899.7067202846395,21.0,35.0,39.0,42.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,37,2,43,1418.2652173913043,374.4826086956522,605.5217391304348,438.2608695652174,2105.0,22.0,29.0,31.0,34.0,1730.610958640838,534.5928886781878,593.367187354231,602.6508826084191,2764.8553760439113,18.0,29.0,36.0,41.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,37,3,42,1503.2782608695652,402.62608695652176,595.8260869565217,504.82608695652175,2177.0,22.0,27.0,31.0,33.0,2016.0646712065345,610.7940965385048,605.8859403999469,799.3846342680829,3255.6055288411917,17.0,31.0,36.0,39.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,38,0,45,179.60652173913044,38.041304347826085,102.78260869565217,38.78260869565217,258.0,15.0,21.0,24.0,30.0,155.83041684637266,44.48199657677337,83.26013119128297,28.088289078316322,245.5369966552598,14.0,26.0,36.0,39.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,38,1,44,150.9282608695652,42.01521739130435,85.86956521739131,23.043478260869563,229.0,21.0,36.0,37.0,37.0,142.6129832694748,56.0539931522952,69.71923374387404,16.83975637330555,226.90865808243123,23.0,36.0,38.0,43.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,38,2,43,189.77521739130435,46.29695652173913,109.47826086956522,34.0,274.0,16.0,21.0,32.0,37.0,180.75791814766785,63.8306422249238,88.39021256427948,28.537063358464568,283.0734562691791,23.0,31.0,37.0,40.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,38,3,42,210.5717391304348,49.70217391304348,112.34782608695652,48.52173913043478,316.0,17.0,24.0,31.0,34.0,219.9433438652001,71.85433150294766,107.15156564783315,40.93744671441929,352.68101525506665,16.0,32.0,37.0,38.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,39,0,45,877.0282608695652,355.4630434782609,341.1304347826087,180.43478260869566,1364.0,21.0,36.0,40.0,41.0,1010.6196464044887,403.3660902965941,385.31564949662135,221.93790661127323,1677.376891074766,26.0,35.0,40.0,44.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,39,1,44,1439.891304347826,396.2826086956522,622.9130434782609,420.69565217391306,2115.0,20.0,29.0,31.0,36.0,1541.4534455126673,559.1894914866327,511.2694021070903,470.99455191894424,2491.395316438286,22.0,36.0,39.0,42.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,39,2,43,1911.7278260869566,442.1626086956522,775.3478260869565,694.2173913043479,2720.0,16.0,26.0,30.0,32.0,2140.642442663672,677.6843202976472,693.7863346574477,769.1717877085774,3410.214522111884,16.0,31.0,38.0,40.0,B1 B gap-only,43
wk inc covid hosp,2025-2026,states_dc,39,3,42,2223.4160869565217,490.50304347826085,740.3478260869565,992.5652173913044,3183.0,14.0,24.0,26.0,28.0,2565.5240151129087,783.4905768950188,856.801472005011,925.2319662128789,3927.488491102775,17.0,27.0,34.0,36.0,B1 B gap-only,43
