candidate,seed,target,season,kind,age_days,geography,location,wis,ae_median,scaled_wis,scaled_ae,baseline_ae,baseline_scaled_ae,covered_50,covered_80,covered_90,covered_95,n,denominator_near_zero,mae_ratio,wis_ratio
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,MA,6.126803587969951,8.76362059911092,0.007462609838010761,0.010674323137750257,9.733334,0.011855459,0.3333333333333333,0.6666666666666666,0.7333333333333333,0.8,45,False,0.9003719558357354,0.629466105604977
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,MD,2.319840915573968,3.0774871243370905,0.00527236717993972,0.00699429085939173,5.711111,0.012979802,0.5777777777777777,0.8222222222222222,0.9777777777777777,0.9777777777777777,45,False,0.5388596172099698,0.40619782869879156
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,ME,1.1485603391134591,1.8183183405381071,0.010022342328715041,0.01586665345376665,2.2444444,0.019585032,0.2,0.5555555555555556,0.6888888888888889,0.7111111111111111,45,False,0.8101418616668814,0.5117348214673753
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,MI,6.088080643593978,9.106546698676215,0.0058214589602196215,0.008707734174225996,15.9777775,0.015278047,0.5333333333333333,0.8,0.8666666666666667,0.9111111111111111,45,False,0.5699507775383776,0.3810342615425386
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,MN,3.142961195998722,4.620030583275689,0.00618693148818646,0.009094548392274979,4.4444447,0.008748906,0.4222222222222222,0.8888888888888888,0.9111111111111111,0.9555555555555556,45,False,1.0395068316694818,0.7071662353793986
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,MO,8.988907631208356,14.749702829784818,0.012315260767051021,0.02020784327059462,21.866667,0.029958447,0.5111111111111111,0.8666666666666667,0.8888888888888888,0.9555555555555556,45,False,0.6745290889030797,0.4110780905001711
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,MS,1.8589687795431717,2.5644546508789063,0.010604500336523895,0.014628949397917562,2.7333333,0.015592318,0.5333333333333333,0.8,0.9111111111111111,0.9555555555555556,45,False,0.9382151107194069,0.6801105251462584
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,MT,1.4454207557995715,2.1133941067664432,0.011336635413918151,0.01657564302864944,2.7555556,0.021612205,0.5111111111111111,0.6444444444444445,0.7777777777777778,0.8222222222222222,45,False,0.7669575181007503,0.5245478408073662
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,NC,7.240160279978876,10.459378051757813,0.01016733679006442,0.014688075284866452,9.133333,0.012825915,0.4,0.8,0.8888888888888888,0.9333333333333333,45,False,1.145187393873276,0.7927182898662284
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,ND,1.2680774609808734,1.9231281439535455,0.014626044562345343,0.02218141935178619,1.8222222,0.021017568,0.26666666666666666,0.6222222222222222,0.7111111111111111,0.8,45,False,1.0553751948130174,0.6958961635647579
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,NE,1.2592133737341793,1.756538332833184,0.005945297834442563,0.008293386779509405,3.0222223,0.014269236,0.5333333333333333,0.8666666666666667,0.9111111111111111,0.9111111111111111,45,False,0.5812075253912933,0.41665147592151536
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,NH,2.7499767570512885,3.6565180169211495,0.022935597347223616,0.03049641227473399,3.9555554,0.03299047,0.37777777777777777,0.6222222222222222,0.7111111111111111,0.8,45,False,0.9244006494950904,0.6952188635611014
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,NJ,10.047830097327486,15.540288374159072,0.010899050317620201,0.01685681219722635,1.8,0.0019524902,0.022222222222222223,0.4,0.5333333333333333,0.6222222222222222,45,False,8.633493769908965,5.582127979724494
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,NM,1.5956207087304857,2.2026399268044368,0.010490608843818644,0.014481532966733168,2.5333333,0.016655717,0.4222222222222222,0.7555555555555555,0.8,0.8222222222222222,45,False,0.8694631399120759,0.6298502876656134
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,NV,1.632639121496735,2.3929504500495065,0.00786056574537035,0.01152118927591515,2.8666666,0.013801961,0.5555555555555556,0.8444444444444444,0.9111111111111111,0.9555555555555556,45,False,0.834750189392611,0.5695252970453235
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,NY,9.989987960354718,12.76475126478407,0.004196242412773067,0.005361767287243422,29.711111,0.012479998,0.8888888888888888,0.9777777777777777,1.0,1.0,45,False,0.42962887639097624,0.336237441179719
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,OH,9.106403394634597,13.083857430352104,0.006917131970384396,0.00993836585152414,13.244445,0.010060346,0.4444444444444444,0.7333333333333333,0.8222222222222222,0.8666666666666667,45,False,0.9878751115196869,0.6875639937919908
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,OK,5.783212428198921,9.245340135362413,0.014817356950638618,0.023687787128095175,13.688889,0.035072748,0.4,0.7333333333333333,0.8444444444444444,0.8666666666666667,45,False,0.6753901240210131,0.422474944343194
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,OR,6.006021478253286,9.03585945500268,0.022162440879163418,0.03334265481550804,11.222222,0.041410413,0.17777777777777778,0.4888888888888889,0.6444444444444445,0.7333333333333333,45,False,0.8051755873975133,0.5351900276622039
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,PA,15.87987638151012,24.589509963989258,0.010811464115689139,0.01674122633017431,16.955555,0.011543817,0.3333333333333333,0.6888888888888889,0.8666666666666667,0.8666666666666667,45,False,1.4502332727456395,0.9365589281478072
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,RI,1.935892950401764,2.9236900356155737,0.02150992167113071,0.032485444840173044,3.6888888,0.040987656,0.3111111111111111,0.7111111111111111,0.8222222222222222,0.8888888888888888,45,False,0.7925665975481341,0.5247902719599677
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,SC,4.750022181897924,7.261512894100613,0.011339276541422512,0.0173347196417538,5.311111,0.012678711,0.24444444444444444,0.6888888888888889,0.8222222222222222,0.8888888888888888,45,False,1.3672304966938476,0.8943556641398023
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,SD,1.2529227134851715,1.9761529922630874,0.011328420757449453,0.01786757661626026,1.9555556,0.017681343,0.24444444444444444,0.5333333333333333,0.7333333333333333,0.7777777777777778,45,False,1.010532778765614,0.640699113982448
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,TN,4.607651256579707,6.956962161593967,0.009720785119291489,0.01467713819689051,4.422222,0.009329584,0.37777777777777777,0.7111111111111111,0.8444444444444444,0.9111111111111111,45,False,1.5731824285072524,1.0419312086469295
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,TX,14.807644173884738,20.39172600640191,0.006505709383098067,0.00895906476814064,36.97778,0.016246114,0.7777777777777778,0.9111111111111111,0.9333333333333333,0.9333333333333333,45,False,0.5514589124511771,0.40044709062542616
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,UT,1.5413510282339105,2.384591253598531,0.00729806579519141,0.011290681710149051,1.2,0.00568182,0.13333333333333333,0.6444444444444445,0.7555555555555555,0.8888888888888888,45,False,1.9871592990361597,1.284459139155105
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,VA,4.531497119562638,6.873337639702691,0.006796906954092002,0.010309492683871884,12.866667,0.019299038,0.6666666666666666,0.8888888888888888,0.9777777777777777,0.9777777777777777,45,False,0.5341972206043525,0.3521888918222413
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,VT,0.5842141318767741,0.8488530053106677,0.011410436343908271,0.016579166189145848,0.93333334,0.018229173,0.37777777777777777,0.5777777777777777,0.6888888888888889,0.7111111111111111,45,False,0.9094853589607473,0.6259437100601756
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,WA,4.8893019480820445,6.92994827694363,0.01272592967491092,0.018037346713215285,3.0222223,0.007866274,0.2,0.5111111111111111,0.6222222222222222,0.6444444444444445,45,False,2.2929975474179263,1.6177837016241574
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,WI,5.45576666558192,7.995259218745762,0.009121830610738776,0.013367763827298417,6.8,0.011369337,0.3333333333333333,0.6,0.7111111111111111,0.7777777777777778,45,False,1.1757733815418805,0.802318604787028
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,WV,5.2010045305655614,7.610812661399572,0.01826195880657083,0.0267233659363671,6.888889,0.02418852,0.15555555555555556,0.5111111111111111,0.6888888888888889,0.7777777777777778,45,False,1.104795394829091,0.7549845344370119
joint,42,wk inc covid hosp,2025-2026,revision,4,states_dc,WY,0.6851355259378176,0.8872003396352132,0.013100106805073564,0.016963679106859916,0.6888889,0.013171873,0.35555555555555557,0.8666666666666667,0.9555555555555556,0.9555555555555556,45,False,1.2878714260935784,0.9945515431381713
joint,42,wk inc covid hosp,2025-2026,revision,11,US,US,46.18580940973527,62.899862086519285,0.001695626754695857,0.0023092523522625645,193.85106,0.007116884,0.6170212765957447,0.8297872340425532,0.8723404255319149,0.8723404255319149,47,False,0.32447520495366994,0.23825409908787107
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,AK,0.5908109184390343,0.7095943435738347,0.015033358454358473,0.018055837817478392,0.63829786,0.016241679,0.5531914893617021,0.7872340425531915,0.851063829787234,0.851063829787234,47,False,1.111697833646028,0.9256037961282775
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,AL,2.309407161709118,3.0458641052246094,0.004724646520832703,0.006231309699857613,1.6808511,0.0034387296,0.6382978723404256,0.7872340425531915,0.8723404255319149,0.9361702127659575,47,False,1.8120963253832394,1.3739510651077542
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,AR,1.5902775510960878,2.4037701069040502,0.004931094114933914,0.007453552129714013,2.9148936,0.009038432,0.5531914893617021,0.8085106382978723,0.8936170212765957,0.9574468085106383,47,False,0.8246510557026723,0.5455696689150966
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,AZ,1.6390632693090448,2.1005804589454162,0.0021944883514173363,0.0028123986637281183,1.6595745,0.00222195,0.6808510638297872,0.9148936170212766,0.9574468085106383,1.0,47,False,1.265734348156896,0.9876406637660261
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,CA,7.636649256096628,10.619314802453873,0.002499804229740156,0.003476159133395264,15.510638,0.0050773,0.723404255319149,0.9148936170212766,0.9148936170212766,0.9361702127659575,47,False,0.6846471847381664,0.49234913092615046
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,CO,1.6165938819678816,2.241596150905528,0.0033869556323330293,0.004696409403383081,0.9361702,0.0019613875,0.574468085106383,0.7872340425531915,0.8936170212765957,0.9787234042553191,47,False,2.3944322326419116,1.7268161780666555
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,CT,2.403846451181929,2.932330182258119,0.006500397315536095,0.007929504497112966,1.2765957,0.0034521257,0.574468085106383,0.7659574468085106,0.8723404255319149,0.9787234042553191,47,False,2.2969920354304643,1.883013102061586
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,DC,0.9765550894296374,1.2743580163831156,0.014030965774238013,0.018309744023187195,0.9361702,0.013450723,0.425531914893617,0.7659574468085106,0.8297872340425532,0.8723404255319149,47,False,1.3612460518906115,1.0431383825031273
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,DE,2.8529692209321738,3.2694868965390556,0.035976915329400026,0.0412293453376043,3.2978723,0.041587297,0.5531914893617021,0.6595744680851063,0.7446808510638298,0.7872340425531915,47,False,0.9913928115606507,0.8650939021135057
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,FL,16.45479036964607,24.560673328156167,0.007941502079386752,0.01185360821530091,31.617022,0.015259182,0.5531914893617021,0.8297872340425532,0.9148936170212766,0.9787234042553191,47,False,0.7768180592541721,0.5204408751175841
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,GA,2.560323910250033,3.4838645610403507,0.002445157356916608,0.0033271560007799806,3.4893618,0.003332406,0.6595744680851063,0.8936170212765957,0.9148936170212766,0.9787234042553191,47,False,0.998424582392566,0.7337513517223908
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,HI,0.45210257033237233,0.5834458001172973,0.004151539277732674,0.0053576296941519235,0.27659574,0.0025399062,0.425531914893617,0.8723404255319149,0.9361702127659575,0.9574468085106383,47,False,2.1093809938334798,1.6345246960911277
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,IA,1.1532158400569108,1.5410220115742785,0.003401817862294632,0.004545789281652497,1.1276596,0.0033264307,0.5319148936170213,0.7446808510638298,0.8297872340425532,0.9361702127659575,47,False,1.3665667079516184,1.0226631172479335
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,ID,2.8869100897031634,3.6482488754029583,0.017570969593381242,0.022204803082517856,3.680851,0.022403235,0.3829787234042553,0.48936170212765956,0.5957446808510638,0.6170212765957447,47,False,0.9911427799124202,0.7843050705660988
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,IL,7.726981193214297,12.818957369378273,0.0054638533870768015,0.009064458925172398,16.19149,0.0114492215,0.3829787234042553,0.723404255319149,0.8936170212765957,0.9148936170212766,47,False,0.7917095481727416,0.47722483295189133
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,IN,3.8194696361989915,5.448551725833974,0.004479791249112895,0.006390514041635476,3.1489363,0.003693334,0.46808510638297873,0.7021276595744681,0.7872340425531915,0.9148936170212766,47,False,1.7302832625916436,1.2129396426865249
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,KS,1.043873738819642,1.4036280652309985,0.0033075868986328413,0.0044474936253890715,2.4042554,0.0076180506,0.6382978723404256,0.851063829787234,0.8936170212765957,0.9574468085106383,47,False,0.583809885992754,0.4341775599584001
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,KY,2.220802682229041,3.619321305701073,0.004737208443534146,0.007720397488002433,3.9787233,0.00848704,0.425531914893617,0.8297872340425532,0.9148936170212766,0.9787234042553191,47,False,0.9096690179477878,0.5581696744682322
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,LA,1.484127152475574,1.926953579517121,0.004072798228599655,0.005288019366912202,2.4255319,0.006656237,0.7446808510638298,0.8936170212765957,0.9787234042553191,0.9787234042553191,47,False,0.7944457906264127,0.6118769967121089
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,MA,2.8826225492647684,4.130435862439744,0.003511110987408469,0.005030980814015035,1.9574468,0.0023842223,0.3829787234042553,0.6808510638297872,0.7659574468085106,0.851063829787234,47,False,2.110113967734539,1.4726441246123738
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,MD,1.4872084324587065,2.1939098276990525,0.0033800201024064016,0.0049861600826390275,2.7234042,0.006189557,0.5957446808510638,0.8936170212765957,0.9787234042553191,0.9787234042553191,47,False,0.8055762903667929,0.546084363585175
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,ME,0.8244389459115841,1.2881690289303727,0.0071940576943730315,0.011240568340670588,1.2553191,0.01095392,0.2978723404255319,0.6382978723404256,0.7021276595744681,0.7446808510638298,47,False,1.0261685733503971,0.6567564643617306
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,MI,4.273285576342213,6.743554592132568,0.004086141111509513,0.006448227052545339,9.425532,0.009012749,0.574468085106383,0.7872340425531915,0.8723404255319149,0.9574468085106383,47,False,0.7154560981979153,0.4533733927952646
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,MN,1.8490409761595572,2.5177787314070033,0.003639844441258971,0.0049562573452893765,2.787234,0.005486681,0.6595744680851063,0.851063829787234,0.9148936170212766,0.9361702127659575,47,False,0.9033251854906994,0.6633963747226648
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,MO,7.519582347909573,13.490260550316345,0.010302210376743122,0.018482343273369888,13.148936,0.01801471,0.1702127659574468,0.851063829787234,0.9787234042553191,1.0,47,False,1.0259583187260803,0.5718776175158979
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,MS,0.9956066585182592,1.392333132155398,0.0056794451103675024,0.007942574039421835,1.1914893,0.0067968597,0.6808510638297872,0.8936170212765957,0.9361702127659575,0.9574468085106383,47,False,1.1685653297328267,0.835598461551037
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,MT,0.8977085632296347,1.245131383557339,0.007040852740250706,0.009765738094724277,1.3191489,0.010346268,0.48936170212765956,0.723404255319149,0.8297872340425532,0.8936170212765957,47,False,0.9438899470161561,0.6805210272364396
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,NC,4.829259505646853,6.150982471222573,0.006781715589406097,0.008637807445733106,2.1914895,0.0030775024,0.574468085106383,0.8085106382978723,0.9148936170212766,0.9148936170212766,47,False,2.806758868281312,2.2036425901262593
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,ND,0.5998441354926718,0.8273017926477451,0.0069186207673709805,0.009542124403358205,0.40425533,0.004662693,0.425531914893617,0.7021276595744681,0.7659574468085106,0.8297872340425532,47,False,2.046483324032885,1.4838249248510451
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,NE,0.7374756031500642,0.9735954822377956,0.0034819453142878334,0.004596770676764862,1.2127659,0.0057259994,0.6808510638297872,0.8936170212765957,0.9361702127659575,0.9574468085106383,47,False,0.8027892740732593,0.608093931104517
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,NH,1.376093193716081,1.706331171887986,0.011477013150165466,0.014231292900600021,1.5957447,0.01330897,0.574468085106383,0.7872340425531915,0.9148936170212766,0.9361702127659575,47,False,1.069300835423921,0.8623517086859926
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,NJ,3.296565490320366,4.293050887736868,0.003575840037729984,0.004656744509841325,0.9574468,0.0010385587,0.6170212765957447,0.723404255319149,0.851063829787234,0.9574468085106383,47,False,4.483853125657753,3.4430794938702904
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,NM,0.6619534284273416,0.8058624749488019,0.004352095991522314,0.005298244100457732,0.5106383,0.0033572556,0.6170212765957447,0.851063829787234,0.9361702127659575,1.0,47,False,1.5781473506941084,1.2963254672230031
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,NV,1.0028495281300647,1.4556177778446928,0.004828357072169895,0.007008272123473665,0.9148936,0.004404881,0.5957446808510638,0.7872340425531915,0.9148936170212766,0.9361702127659575,47,False,1.5910240651172365,1.0961378441728786
joint,42,wk inc covid hosp,2025-2026,revision,11,states_dc,NY,6.474487395679145,9.188199915784471,0.002719574710052882,0.003859455520533349,9.638298,0.004048517,0.6170212765957447,0.851063829787234,0.9787234042553191,1.0,47,False,0.9533010789597354,0.6717459215715346
