target,season,geography,horizon,wis_mean,wis_std,wis_ratio_mean,wis_ratio_std,bias_mean,bias_std,interval_coverage_50_mean,interval_coverage_50_std,interval_coverage_95_mean,interval_coverage_95_std,dispersion_mean,dispersion_std,underprediction_mean,underprediction_std,overprediction_mean,overprediction_std,candidate,control
wk inc flu hosp,2024-2025,states_dc,1,-4.831229726458479,3.800857781251014,-0.059869960535786935,0.04710130096265289,-0.0036310820624546603,0.03670539070527522,0.06850641491164366,0.014274047918475509,0.06753812636165579,0.023272941697838802,1.871408859840231,0.15248213242963815,-5.785282014040182,3.131153647670316,-0.9173565722585332,0.7909431088618983,state_us,anchor
wk inc flu hosp,2024-2025,states_dc,2,-2.6002227063664995,5.117116604772741,-0.02488452169415889,0.04897157418525386,-0.014439603001694501,0.016980514983543686,0.0588235294117647,0.010747021486527784,0.060033890099249566,0.021669174972195265,2.193773904623578,0.3193294671890668,-3.651512950859351,4.837321630426584,-1.1424836601307196,0.7153193914428039,state_us,anchor
wk inc flu hosp,2024-2025,states_dc,3,0.3739506172839337,4.981325794723189,0.0028524565953577477,0.037997037469777506,-0.009791817961752566,0.03173900839086751,0.05083514887436456,0.02477664794369207,0.06608569353667393,0.015710463073917113,2.993074316146212,1.380629320751223,-1.5034132171386954,6.232938782858917,-1.1157104817235537,0.2505173522771928,state_us,anchor
wk inc flu hosp,2024-2025,states_dc,all,-3.379964294359714,3.8487631874873975,-0.036416407080787194,0.04146733952988103,-0.00486867586540779,0.026660460208939748,0.06584362139917693,0.015517654816123438,0.07207697893972409,0.015588299152988842,2.248007141128053,0.35895725982592847,-4.708968772694263,3.9119777530539586,-0.9190026627935121,0.5303805444985635,state_us,anchor
wk inc flu hosp,2025-2026,US,0,26.720952380952212,79.4212742098038,0.023047274451559813,0.06850219550223612,-0.07857142857142856,0.17617137122931278,0.011904761904761937,0.02061965247105812,-0.08333333333333337,0.05455447255899812,-49.257619047619045,28.899430846147983,55.5452380952381,113.1813026162218,20.433333333333355,70.1171608202771,state_us,anchor
wk inc flu hosp,2025-2026,US,1,102.417738095238,55.50344512810365,0.045811965866581726,0.024826968267175724,-0.08869047619047617,0.06527838085310263,-0.08333333333333337,0.02061965247105799,-0.0952380952380953,0.054554472558998035,-60.627499999999905,28.41116240106327,110.22619047619052,161.53076732473244,52.81904761904772,123.73364710203148,state_us,anchor
wk inc flu hosp,2025-2026,US,2,170.8473809523804,34.36451246757821,0.054551497739321,0.010972574550092231,-0.1154761904761904,0.1423689575294671,-0.11904761904761903,0.08987898137227084,-0.07142857142857147,6.206335383118183e-17,-79.92642857142862,32.278005418566714,178.70476190476225,175.02125007035752,72.06904761904768,129.25079685013392,state_us,anchor
wk inc flu hosp,2025-2026,US,3,223.74523809523816,31.058253498452977,0.0607188397818792,0.008428430183058621,0.013690476190476206,0.14379528272281156,-0.09523809523809527,0.14433756729740643,-0.03571428571428573,0.035714285714285754,-110.19523809523814,41.58567960403271,268.435714285714,164.51082139829836,65.50476190476193,150.00105277408323,state_us,anchor
wk inc flu hosp,2025-2026,US,all,130.93282738095195,42.684406559255734,0.0512868605916608,0.016719635957092464,-0.06726190476190476,0.12776621409212766,-0.07142857142857144,0.0543103797348055,-0.07142857142857136,0.008928571428571341,-75.00169642857144,26.673871862231866,153.22797619047628,149.89559965211782,52.70654761904757,117.70044738047059,state_us,anchor
wk inc flu hosp,2025-2026,states_dc,0,0.4148786181139137,0.5436685927670045,0.013383528908577524,0.017538152149323378,-0.009430438842203593,0.04191661041873704,0.03711484593837533,0.014058025139975304,0.03571428571428573,0.02498538203769083,0.7614705882352947,0.25255247447936785,0.5730158730158751,1.6259226899297214,-0.9196078431372549,1.5264205866838911,state_us,anchor
wk inc flu hosp,2025-2026,states_dc,1,0.7486111111111123,1.1018911532020208,0.013958675738837542,0.020545969835008063,-0.023167600373482738,0.03911461460888555,0.03594771241830071,0.008086138223944373,0.04225023342670401,0.022170622090383424,0.7627100840336128,0.347038165145821,2.018113912231564,2.660632370694716,-2.0322128851540615,2.4747077040143,state_us,anchor
wk inc flu hosp,2025-2026,states_dc,2,0.510532212885162,1.8354411119600929,0.0071070647366408375,0.025550980866170157,-0.022187208216620017,0.04581293739444633,0.03384687208216617,0.005255989845563817,0.04528478057889825,0.019423570553421764,0.7834080298786196,0.688500553729654,2.528571428571427,3.9415358989715497,-2.801447245564894,2.6397519619735976,state_us,anchor
wk inc flu hosp,2025-2026,states_dc,3,-0.4795354808590086,2.1072423878612,-0.005818909556862151,0.025570272396497663,-0.03396358543417364,0.041848636375440625,0.0322128851540616,0.016467753524236448,0.048552754435107426,0.018265546367403997,0.8833496732026127,1.2162124215058359,2.03688141923436,5.162169699734913,-3.399766573295986,2.5334077673286233,state_us,anchor
wk inc flu hosp,2025-2026,states_dc,all,0.29862161531279696,1.3546163438345182,0.0050004866923573825,0.022683357979625982,-0.022187208216620027,0.041900179828690015,0.03478057889822602,0.010075783305395224,0.042950513538748826,0.01840679092306447,0.7977345938375354,0.5804414232439348,1.7891456582633036,3.339425360415073,-2.288258636788047,2.2923479687917956,state_us,anchor
wk inc flu prop ed visits,2025-2026,US,0,0.0017566654021038332,0.00010335243756527578,0.7416467085148536,0.04363437399376371,0.30595238095238086,0.08631362880221641,-0.48809523809523814,0.08247860988423229,-0.6547619047619049,0.07434521426664754,-0.0007244925893904666,0.00015581793945551424,0.0012425333477432668,0.00011147594071935921,0.0012386246437510332,0.00017501256531140722,state_us,anchor
wk inc flu prop ed visits,2025-2026,US,1,0.0025804090935137663,0.000169017472775931,0.5693044959501852,0.03728959388159647,0.3916666666666666,0.10499838029201009,-0.42857142857142855,0.09449111825230683,-0.7142857142857144,0.0618589574131742,-0.0008332956236232,0.00015769211677466358,0.0014482448105132665,0.0002920276791359076,0.0019654599066236665,0.0003272058506500167,state_us,anchor
